"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2498","Cancel a pending leave request","chromium","2026-09-11","passed","2026-09-11","Leave Management Tests","leave/leave-management.spec.ts","",""
"","7973","Verify employee count increases after addition","chromium","2026-09-11","passed","2026-09-11","Employee Management Tests","employees/employee-management.spec.ts","",""
"","3009","Check leave entitlements are displayed per leave type","chromium","2026-09-11","passed","2026-09-11","Leave Management Tests","leave/leave-management.spec.ts","",""
"","4282","Apply for leave (or verify leave balance status)","chromium","2026-09-11","passed","2026-09-11","Leave Management Tests","leave/leave-management.spec.ts","",""
"","6863","Verify vacancy appears in the list","chromium","2026-09-11","passed","2026-09-11","Recruitment Tests","recruitment/recruitment.spec.ts","",""
"","10320","Search for employee by name → verify result","chromium","2026-09-11","passed","2026-09-11","Employee Management Tests","employees/employee-management.spec.ts","",""
"","3850","Successful logout → redirects to login page","chromium","2026-09-11","passed","2026-09-11","Authentication Tests","auth/login.spec.ts","",""
"","8079","Add new employee","chromium","2026-09-11","passed","2026-09-11","Employee Management Tests","employees/employee-management.spec.ts","",""
"","3816","Navigate to PIM module","chromium","2026-09-11","passed","2026-09-11","Employee Management Tests","employees/employee-management.spec.ts","",""
"","3415","Verify leave requests appear in My Leave list","chromium","2026-09-11","passed","2026-09-11","Leave Management Tests","leave/leave-management.spec.ts","",""
"","7446","Edit employee personal details → save → verify update","chromium","2026-09-11","passed","2026-09-11","Employee Management Tests","employees/employee-management.spec.ts","",""
"","2376","Invalid password → error message appears","chromium","2026-09-11","passed","2026-09-11","Authentication Tests","auth/login.spec.ts","",""
"","8282","Edit a vacancy","chromium","2026-09-11","passed","2026-09-11","Recruitment Tests","recruitment/recruitment.spec.ts","",""
"","1372","Empty password → validation message","chromium","2026-09-11","passed","2026-09-11","Authentication Tests","auth/login.spec.ts","",""
"","7028","Delete a vacancy","chromium","2026-09-11","passed","2026-09-11","Recruitment Tests","recruitment/recruitment.spec.ts","",""
"","3070","Valid credentials → lands on dashboard","chromium","2026-09-11","passed","2026-09-11","Authentication Tests","auth/login.spec.ts","",""
"","1620","Empty username → validation message","chromium","2026-09-11","passed","2026-09-11","Authentication Tests","auth/login.spec.ts","",""
"","6428","Add a new job vacancy","chromium","2026-09-11","passed","2026-09-11","Recruitment Tests","recruitment/recruitment.spec.ts","",""
