"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","7409","Edit employee personal details → save → verify update","chromium","2026-09-23","passed","2026-09-23","Employee Management Tests","employees/employee-management.spec.ts","",""
"","9881","Search for employee by name → verify result","chromium","2026-09-23","passed","2026-09-23","Employee Management Tests","employees/employee-management.spec.ts","",""
"","3164","Check leave entitlements are displayed per leave type","chromium","2026-09-23","passed","2026-09-23","Leave Management Tests","leave/leave-management.spec.ts","",""
"","2156","Invalid password → error message appears","chromium","2026-09-23","passed","2026-09-23","Authentication Tests","auth/login.spec.ts","",""
"","6699","Verify vacancy appears in the list","chromium","2026-09-23","passed","2026-09-23","Recruitment Tests","recruitment/recruitment.spec.ts","",""
"","3944","Apply for leave (or verify leave balance status)","chromium","2026-09-23","passed","2026-09-23","Leave Management Tests","leave/leave-management.spec.ts","",""
"","7021","Add new employee","chromium","2026-09-23","passed","2026-09-23","Employee Management Tests","employees/employee-management.spec.ts","",""
"","3630","Navigate to PIM module","chromium","2026-09-23","passed","2026-09-23","Employee Management Tests","employees/employee-management.spec.ts","",""
"","7770","Verify employee count increases after addition","chromium","2026-09-23","passed","2026-09-23","Employee Management Tests","employees/employee-management.spec.ts","",""
"","2749","Cancel a pending leave request","chromium","2026-09-23","passed","2026-09-23","Leave Management Tests","leave/leave-management.spec.ts","",""
"","8093","Edit a vacancy","chromium","2026-09-23","passed","2026-09-23","Recruitment Tests","recruitment/recruitment.spec.ts","",""
"","3191","Valid credentials → lands on dashboard","chromium","2026-09-23","passed","2026-09-23","Authentication Tests","auth/login.spec.ts","",""
"","3399","Successful logout → redirects to login page","chromium","2026-09-23","passed","2026-09-23","Authentication Tests","auth/login.spec.ts","",""
"","6946","Delete a vacancy","chromium","2026-09-23","passed","2026-09-23","Recruitment Tests","recruitment/recruitment.spec.ts","",""
"","1322","Empty username → validation message","chromium","2026-09-23","passed","2026-09-23","Authentication Tests","auth/login.spec.ts","",""
"","2895","Verify leave requests appear in My Leave list","chromium","2026-09-23","passed","2026-09-23","Leave Management Tests","leave/leave-management.spec.ts","",""
"","1186","Empty password → validation message","chromium","2026-09-23","passed","2026-09-23","Authentication Tests","auth/login.spec.ts","",""
"","6676","Add a new job vacancy","chromium","2026-09-23","passed","2026-09-23","Recruitment Tests","recruitment/recruitment.spec.ts","",""
