"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","6592","Verify vacancy appears in the list","chromium","2026-08-02","passed","2026-08-02","Recruitment Tests","recruitment/recruitment.spec.ts","",""
"","1959","Invalid password → error message appears","chromium","2026-08-02","passed","2026-08-02","Authentication Tests","auth/login.spec.ts","",""
"","3097","Successful logout → redirects to login page","chromium","2026-08-02","passed","2026-08-02","Authentication Tests","auth/login.spec.ts","",""
"","1023","Empty password → validation message","chromium","2026-08-02","passed","2026-08-02","Authentication Tests","auth/login.spec.ts","",""
"","6774","Edit employee personal details → save → verify update","chromium","2026-08-02","passed","2026-08-02","Employee Management Tests","employees/employee-management.spec.ts","",""
"","1081","Empty username → validation message","chromium","2026-08-02","passed","2026-08-02","Authentication Tests","auth/login.spec.ts","",""
"","2692","Check leave entitlements are displayed per leave type","chromium","2026-08-02","passed","2026-08-02","Leave Management Tests","leave/leave-management.spec.ts","",""
"","3439","Apply for leave (or verify leave balance status)","chromium","2026-08-02","passed","2026-08-02","Leave Management Tests","leave/leave-management.spec.ts","",""
"","7642","Verify employee count increases after addition","chromium","2026-08-02","passed","2026-08-02","Employee Management Tests","employees/employee-management.spec.ts","",""
"","6050","Add a new job vacancy","chromium","2026-08-02","passed","2026-08-02","Recruitment Tests","recruitment/recruitment.spec.ts","",""
"","7620","Edit a vacancy","chromium","2026-08-02","passed","2026-08-02","Recruitment Tests","recruitment/recruitment.spec.ts","",""
"","9578","Search for employee by name → verify result","chromium","2026-08-02","passed","2026-08-02","Employee Management Tests","employees/employee-management.spec.ts","",""
"","3362","Valid credentials → lands on dashboard","chromium","2026-08-02","passed","2026-08-02","Authentication Tests","auth/login.spec.ts","",""
"","2874","Verify leave requests appear in My Leave list","chromium","2026-08-02","passed","2026-08-02","Leave Management Tests","leave/leave-management.spec.ts","",""
"","3057","Navigate to PIM module","chromium","2026-08-02","passed","2026-08-02","Employee Management Tests","employees/employee-management.spec.ts","",""
"","6386","Delete a vacancy","chromium","2026-08-02","passed","2026-08-02","Recruitment Tests","recruitment/recruitment.spec.ts","",""
"","2206","Cancel a pending leave request","chromium","2026-08-02","passed","2026-08-02","Leave Management Tests","leave/leave-management.spec.ts","",""
"","6665","Add new employee","chromium","2026-08-02","passed","2026-08-02","Employee Management Tests","employees/employee-management.spec.ts","",""
