"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","5237","Add a new job vacancy","chromium","2026-05-30","skipped","2026-05-30","Recruitment Tests","recruitment/recruitment.spec.ts","",""
"","30535","Edit a vacancy","chromium","2026-05-30","broken","2026-05-30","Recruitment Tests","recruitment/recruitment.spec.ts","",""
"","5677","Apply for leave (or verify leave balance status)","chromium","2026-05-30","passed","2026-05-30","Leave Management Tests","leave/leave-management.spec.ts","",""
"","13069","Search for employee by name → verify result","chromium","2026-05-30","passed","2026-05-30","Employee Management Tests","employees/employee-management.spec.ts","",""
"","5301","Valid credentials → lands on dashboard","chromium","2026-05-30","passed","2026-05-30","Authentication Tests","auth/login.spec.ts","",""
"","2964","Empty username → validation message","chromium","2026-05-30","passed","2026-05-30","Authentication Tests","auth/login.spec.ts","",""
"","5694","Navigate to PIM module","chromium","2026-05-30","passed","2026-05-30","Employee Management Tests","employees/employee-management.spec.ts","",""
"","5360","Verify leave requests appear in My Leave list","chromium","2026-05-30","passed","2026-05-30","Leave Management Tests","leave/leave-management.spec.ts","",""
"","6000","Successful logout → redirects to login page","chromium","2026-05-30","passed","2026-05-30","Authentication Tests","auth/login.spec.ts","",""
"","4680","Invalid password → error message appears","chromium","2026-05-30","passed","2026-05-30","Authentication Tests","auth/login.spec.ts","",""
"","4754","Verify vacancy appears in the list","chromium","2026-05-30","skipped","2026-05-30","Recruitment Tests","recruitment/recruitment.spec.ts","",""
"","5854","Delete a vacancy","chromium","2026-05-30","skipped","2026-05-30","Recruitment Tests","recruitment/recruitment.spec.ts","",""
"","9735","Add new employee","chromium","2026-05-30","passed","2026-05-30","Employee Management Tests","employees/employee-management.spec.ts","",""
"","4958","Cancel a pending leave request","chromium","2026-05-30","passed","2026-05-30","Leave Management Tests","leave/leave-management.spec.ts","",""
"","12781","Verify employee count increases after addition","chromium","2026-05-30","passed","2026-05-30","Employee Management Tests","employees/employee-management.spec.ts","",""
"","6767","Check leave entitlements are displayed per leave type","chromium","2026-05-30","passed","2026-05-30","Leave Management Tests","leave/leave-management.spec.ts","",""
"","3145","Empty password → validation message","chromium","2026-05-30","passed","2026-05-30","Authentication Tests","auth/login.spec.ts","",""
"","11302","Edit employee personal details → save → verify update","chromium","2026-05-30","passed","2026-05-30","Employee Management Tests","employees/employee-management.spec.ts","",""
