"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","3477","Navigate to PIM module","chromium","2026-08-31","passed","2026-08-31","Employee Management Tests","employees/employee-management.spec.ts","",""
"","2944","Check leave entitlements are displayed per leave type","chromium","2026-08-31","passed","2026-08-31","Leave Management Tests","leave/leave-management.spec.ts","",""
"","7313","Edit employee personal details → save → verify update","chromium","2026-08-31","passed","2026-08-31","Employee Management Tests","employees/employee-management.spec.ts","",""
"","6810","Delete a vacancy","chromium","2026-08-31","passed","2026-08-31","Recruitment Tests","recruitment/recruitment.spec.ts","",""
"","2569","Cancel a pending leave request","chromium","2026-08-31","passed","2026-08-31","Leave Management Tests","leave/leave-management.spec.ts","",""
"","1211","Empty username → validation message","chromium","2026-08-31","passed","2026-08-31","Authentication Tests","auth/login.spec.ts","",""
"","9340","Search for employee by name → verify result","chromium","2026-08-31","passed","2026-08-31","Employee Management Tests","employees/employee-management.spec.ts","",""
"","7570","Verify employee count increases after addition","chromium","2026-08-31","passed","2026-08-31","Employee Management Tests","employees/employee-management.spec.ts","",""
"","3628","Apply for leave (or verify leave balance status)","chromium","2026-08-31","passed","2026-08-31","Leave Management Tests","leave/leave-management.spec.ts","",""
"","8365","Edit a vacancy","chromium","2026-08-31","passed","2026-08-31","Recruitment Tests","recruitment/recruitment.spec.ts","",""
"","6782","Add new employee","chromium","2026-08-31","passed","2026-08-31","Employee Management Tests","employees/employee-management.spec.ts","",""
"","3558","Valid credentials → lands on dashboard","chromium","2026-08-31","passed","2026-08-31","Authentication Tests","auth/login.spec.ts","",""
"","6609","Add a new job vacancy","chromium","2026-08-31","passed","2026-08-31","Recruitment Tests","recruitment/recruitment.spec.ts","",""
"","3378","Successful logout → redirects to login page","chromium","2026-08-31","passed","2026-08-31","Authentication Tests","auth/login.spec.ts","",""
"","2104","Invalid password → error message appears","chromium","2026-08-31","passed","2026-08-31","Authentication Tests","auth/login.spec.ts","",""
"","1165","Empty password → validation message","chromium","2026-08-31","passed","2026-08-31","Authentication Tests","auth/login.spec.ts","",""
"","2801","Verify leave requests appear in My Leave list","chromium","2026-08-31","passed","2026-08-31","Leave Management Tests","leave/leave-management.spec.ts","",""
"","6924","Verify vacancy appears in the list","chromium","2026-08-31","passed","2026-08-31","Recruitment Tests","recruitment/recruitment.spec.ts","",""
