"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","5414","Add a new job vacancy","chromium","2026-08-19","passed","2026-08-19","Recruitment Tests","recruitment/recruitment.spec.ts","",""
"","5807","Delete a vacancy","chromium","2026-08-19","passed","2026-08-19","Recruitment Tests","recruitment/recruitment.spec.ts","",""
"","8713","Search for employee by name → verify result","chromium","2026-08-19","passed","2026-08-19","Employee Management Tests","employees/employee-management.spec.ts","",""
"","2522","Successful logout → redirects to login page","chromium","2026-08-19","passed","2026-08-19","Authentication Tests","auth/login.spec.ts","",""
"","2171","Verify leave requests appear in My Leave list","chromium","2026-08-19","passed","2026-08-19","Leave Management Tests","leave/leave-management.spec.ts","",""
"","6182","Verify vacancy appears in the list","chromium","2026-08-19","passed","2026-08-19","Recruitment Tests","recruitment/recruitment.spec.ts","",""
"","2704","Cancel a pending leave request","chromium","2026-08-19","passed","2026-08-19","Leave Management Tests","leave/leave-management.spec.ts","",""
"","6881","Edit a vacancy","chromium","2026-08-19","passed","2026-08-19","Recruitment Tests","recruitment/recruitment.spec.ts","",""
"","2450","Navigate to PIM module","chromium","2026-08-19","passed","2026-08-19","Employee Management Tests","employees/employee-management.spec.ts","",""
"","5933","Add new employee","chromium","2026-08-19","passed","2026-08-19","Employee Management Tests","employees/employee-management.spec.ts","",""
"","1557","Invalid password → error message appears","chromium","2026-08-19","passed","2026-08-19","Authentication Tests","auth/login.spec.ts","",""
"","3026","Apply for leave (or verify leave balance status)","chromium","2026-08-19","passed","2026-08-19","Leave Management Tests","leave/leave-management.spec.ts","",""
"","816","Empty password → validation message","chromium","2026-08-19","passed","2026-08-19","Authentication Tests","auth/login.spec.ts","",""
"","2785","Valid credentials → lands on dashboard","chromium","2026-08-19","passed","2026-08-19","Authentication Tests","auth/login.spec.ts","",""
"","6961","Verify employee count increases after addition","chromium","2026-08-19","passed","2026-08-19","Employee Management Tests","employees/employee-management.spec.ts","",""
"","846","Empty username → validation message","chromium","2026-08-19","passed","2026-08-19","Authentication Tests","auth/login.spec.ts","",""
"","2339","Check leave entitlements are displayed per leave type","chromium","2026-08-19","passed","2026-08-19","Leave Management Tests","leave/leave-management.spec.ts","",""
"","6272","Edit employee personal details → save → verify update","chromium","2026-08-19","passed","2026-08-19","Employee Management Tests","employees/employee-management.spec.ts","",""
