"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","6083","Successful logout → redirects to login page","chromium","2026-07-29","passed","2026-07-29","Authentication Tests","auth/login.spec.ts","",""
"","4968","Cancel a pending leave request","chromium","2026-07-29","passed","2026-07-29","Leave Management Tests","leave/leave-management.spec.ts","",""
"","5600","Add a new job vacancy","chromium","2026-07-29","skipped","2026-07-29","Recruitment Tests","recruitment/recruitment.spec.ts","",""
"","5378","Apply for leave (or verify leave balance status)","chromium","2026-07-29","passed","2026-07-29","Leave Management Tests","leave/leave-management.spec.ts","",""
"","3002","Empty password → validation message","chromium","2026-07-29","passed","2026-07-29","Authentication Tests","auth/login.spec.ts","",""
"","11560","Edit employee personal details → save → verify update","chromium","2026-07-29","passed","2026-07-29","Employee Management Tests","employees/employee-management.spec.ts","",""
"","5820","Verify leave requests appear in My Leave list","chromium","2026-07-29","passed","2026-07-29","Leave Management Tests","leave/leave-management.spec.ts","",""
"","6346","Verify vacancy appears in the list","chromium","2026-07-29","skipped","2026-07-29","Recruitment Tests","recruitment/recruitment.spec.ts","",""
"","10123","Add new employee","chromium","2026-07-29","passed","2026-07-29","Employee Management Tests","employees/employee-management.spec.ts","",""
"","4549","Invalid password → error message appears","chromium","2026-07-29","passed","2026-07-29","Authentication Tests","auth/login.spec.ts","",""
"","7192","Check leave entitlements are displayed per leave type","chromium","2026-07-29","passed","2026-07-29","Leave Management Tests","leave/leave-management.spec.ts","",""
"","3236","Empty username → validation message","chromium","2026-07-29","passed","2026-07-29","Authentication Tests","auth/login.spec.ts","",""
"","12709","Search for employee by name → verify result","chromium","2026-07-29","passed","2026-07-29","Employee Management Tests","employees/employee-management.spec.ts","",""
"","10585","Edit a vacancy","chromium","2026-07-29","skipped","2026-07-29","Recruitment Tests","recruitment/recruitment.spec.ts","",""
"","5548","Navigate to PIM module","chromium","2026-07-29","passed","2026-07-29","Employee Management Tests","employees/employee-management.spec.ts","",""
"","5310","Valid credentials → lands on dashboard","chromium","2026-07-29","passed","2026-07-29","Authentication Tests","auth/login.spec.ts","",""
"","9332","Delete a vacancy","chromium","2026-07-29","skipped","2026-07-29","Recruitment Tests","recruitment/recruitment.spec.ts","",""
"","12922","Verify employee count increases after addition","chromium","2026-07-29","passed","2026-07-29","Employee Management Tests","employees/employee-management.spec.ts","",""
