"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","9361","Search for employee by name → verify result","chromium","2026-09-26","passed","2026-09-26","Employee Management Tests","employees/employee-management.spec.ts","",""
"","6379","Verify vacancy appears in the list","chromium","2026-09-26","passed","2026-09-26","Recruitment Tests","recruitment/recruitment.spec.ts","",""
"","7968","Edit a vacancy","chromium","2026-09-26","passed","2026-09-26","Recruitment Tests","recruitment/recruitment.spec.ts","",""
"","1170","Empty password → validation message","chromium","2026-09-26","passed","2026-09-26","Authentication Tests","auth/login.spec.ts","",""
"","2770","Verify leave requests appear in My Leave list","chromium","2026-09-26","passed","2026-09-26","Leave Management Tests","leave/leave-management.spec.ts","",""
"","2294","Cancel a pending leave request","chromium","2026-09-26","passed","2026-09-26","Leave Management Tests","leave/leave-management.spec.ts","",""
"","7527","Verify employee count increases after addition","chromium","2026-09-26","passed","2026-09-26","Employee Management Tests","employees/employee-management.spec.ts","",""
"","2024","Invalid password → error message appears","chromium","2026-09-26","passed","2026-09-26","Authentication Tests","auth/login.spec.ts","",""
"","3639","Apply for leave (or verify leave balance status)","chromium","2026-09-26","passed","2026-09-26","Leave Management Tests","leave/leave-management.spec.ts","",""
"","3447","Successful logout → redirects to login page","chromium","2026-09-26","passed","2026-09-26","Authentication Tests","auth/login.spec.ts","",""
"","2788","Check leave entitlements are displayed per leave type","chromium","2026-09-26","passed","2026-09-26","Leave Management Tests","leave/leave-management.spec.ts","",""
"","3175","Navigate to PIM module","chromium","2026-09-26","passed","2026-09-26","Employee Management Tests","employees/employee-management.spec.ts","",""
"","3621","Valid credentials → lands on dashboard","chromium","2026-09-26","passed","2026-09-26","Authentication Tests","auth/login.spec.ts","",""
"","6907","Add new employee","chromium","2026-09-26","passed","2026-09-26","Employee Management Tests","employees/employee-management.spec.ts","",""
"","6994","Edit employee personal details → save → verify update","chromium","2026-09-26","passed","2026-09-26","Employee Management Tests","employees/employee-management.spec.ts","",""
"","1210","Empty username → validation message","chromium","2026-09-26","passed","2026-09-26","Authentication Tests","auth/login.spec.ts","",""
"","6775","Delete a vacancy","chromium","2026-09-26","passed","2026-09-26","Recruitment Tests","recruitment/recruitment.spec.ts","",""
"","6514","Add a new job vacancy","chromium","2026-09-26","passed","2026-09-26","Recruitment Tests","recruitment/recruitment.spec.ts","",""
