"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","41367","Verify leave requests appear in My Leave list","chromium","2026-07-30","broken","2026-07-30","Leave Management Tests","leave/leave-management.spec.ts","",""
"","41017","Successful logout → redirects to login page","chromium","2026-07-30","broken","2026-07-30","Authentication Tests","auth/login.spec.ts","",""
"","40929","Navigate to PIM module","chromium","2026-07-30","broken","2026-07-30","Employee Management Tests","employees/employee-management.spec.ts","",""
"","41013","Search for employee by name → verify result","chromium","2026-07-30","broken","2026-07-30","Employee Management Tests","employees/employee-management.spec.ts","",""
"","18578","Empty password → validation message","chromium","2026-07-30","passed","2026-07-30","Authentication Tests","auth/login.spec.ts","",""
"","40535","Edit employee personal details → save → verify update","chromium","2026-07-30","broken","2026-07-30","Employee Management Tests","employees/employee-management.spec.ts","",""
"","32167","Edit a vacancy","chromium","2026-07-30","broken","2026-07-30","Recruitment Tests","recruitment/recruitment.spec.ts","",""
"","22782","Delete a vacancy","chromium","2026-07-30","skipped","2026-07-30","Recruitment Tests","recruitment/recruitment.spec.ts","",""
"","41013","Verify employee count increases after addition","chromium","2026-07-30","broken","2026-07-30","Employee Management Tests","employees/employee-management.spec.ts","",""
"","30948","Add new employee","chromium","2026-07-30","broken","2026-07-30","Employee Management Tests","employees/employee-management.spec.ts","",""
"","40985","Apply for leave (or verify leave balance status)","chromium","2026-07-30","broken","2026-07-30","Leave Management Tests","leave/leave-management.spec.ts","",""
"","41487","Cancel a pending leave request","chromium","2026-07-30","broken","2026-07-30","Leave Management Tests","leave/leave-management.spec.ts","",""
"","16225","Empty username → validation message","chromium","2026-07-30","passed","2026-07-30","Authentication Tests","auth/login.spec.ts","",""
"","31358","Invalid password → error message appears","chromium","2026-07-30","broken","2026-07-30","Authentication Tests","auth/login.spec.ts","",""
"","35530","Verify vacancy appears in the list","chromium","2026-07-30","broken","2026-07-30","Recruitment Tests","recruitment/recruitment.spec.ts","",""
"","38177","Check leave entitlements are displayed per leave type","chromium","2026-07-30","broken","2026-07-30","Leave Management Tests","leave/leave-management.spec.ts","",""
"","37284","Valid credentials → lands on dashboard","chromium","2026-07-30","failed","2026-07-30","Authentication Tests","auth/login.spec.ts","",""
"","41114","Add a new job vacancy","chromium","2026-07-30","broken","2026-07-30","Recruitment Tests","recruitment/recruitment.spec.ts","",""
