"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","3148","Valid credentials → lands on dashboard","chromium","2026-08-23","passed","2026-08-23","Authentication Tests","auth/login.spec.ts","",""
"","8367","Verify employee count increases after addition","chromium","2026-08-23","passed","2026-08-23","Employee Management Tests","employees/employee-management.spec.ts","",""
"","10250","Search for employee by name → verify result","chromium","2026-08-23","passed","2026-08-23","Employee Management Tests","employees/employee-management.spec.ts","",""
"","4172","Navigate to PIM module","chromium","2026-08-23","passed","2026-08-23","Employee Management Tests","employees/employee-management.spec.ts","",""
"","1455","Empty username → validation message","chromium","2026-08-23","passed","2026-08-23","Authentication Tests","auth/login.spec.ts","",""
"","7333","Add new employee","chromium","2026-08-23","passed","2026-08-23","Employee Management Tests","employees/employee-management.spec.ts","",""
"","7012","Delete a vacancy","chromium","2026-08-23","passed","2026-08-23","Recruitment Tests","recruitment/recruitment.spec.ts","",""
"","3499","Successful logout → redirects to login page","chromium","2026-08-23","passed","2026-08-23","Authentication Tests","auth/login.spec.ts","",""
"","8161","Edit a vacancy","chromium","2026-08-23","passed","2026-08-23","Recruitment Tests","recruitment/recruitment.spec.ts","",""
"","3166","Check leave entitlements are displayed per leave type","chromium","2026-08-23","passed","2026-08-23","Leave Management Tests","leave/leave-management.spec.ts","",""
"","1176","Empty password → validation message","chromium","2026-08-23","passed","2026-08-23","Authentication Tests","auth/login.spec.ts","",""
"","2597","Invalid password → error message appears","chromium","2026-08-23","passed","2026-08-23","Authentication Tests","auth/login.spec.ts","",""
"","3956","Apply for leave (or verify leave balance status)","chromium","2026-08-23","passed","2026-08-23","Leave Management Tests","leave/leave-management.spec.ts","",""
"","6726","Add a new job vacancy","chromium","2026-08-23","passed","2026-08-23","Recruitment Tests","recruitment/recruitment.spec.ts","",""
"","3130","Verify leave requests appear in My Leave list","chromium","2026-08-23","passed","2026-08-23","Leave Management Tests","leave/leave-management.spec.ts","",""
"","8229","Verify vacancy appears in the list","chromium","2026-08-23","passed","2026-08-23","Recruitment Tests","recruitment/recruitment.spec.ts","",""
"","2631","Cancel a pending leave request","chromium","2026-08-23","passed","2026-08-23","Leave Management Tests","leave/leave-management.spec.ts","",""
"","7516","Edit employee personal details → save → verify update","chromium","2026-08-23","passed","2026-08-23","Employee Management Tests","employees/employee-management.spec.ts","",""
