"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","3294","Successful logout → redirects to login page","chromium","2026-07-31","passed","2026-07-31","Authentication Tests","auth/login.spec.ts","",""
"","1413","Empty username → validation message","chromium","2026-07-31","passed","2026-07-31","Authentication Tests","auth/login.spec.ts","",""
"","3506","Navigate to PIM module","chromium","2026-07-31","passed","2026-07-31","Employee Management Tests","employees/employee-management.spec.ts","",""
"","2164","Invalid password → error message appears","chromium","2026-07-31","passed","2026-07-31","Authentication Tests","auth/login.spec.ts","",""
"","1120","Empty password → validation message","chromium","2026-07-31","passed","2026-07-31","Authentication Tests","auth/login.spec.ts","",""
"","10039","Search for employee by name → verify result","chromium","2026-07-31","passed","2026-07-31","Employee Management Tests","employees/employee-management.spec.ts","",""
"","4062","Apply for leave (or verify leave balance status)","chromium","2026-07-31","passed","2026-07-31","Leave Management Tests","leave/leave-management.spec.ts","",""
"","7127","Edit employee personal details → save → verify update","chromium","2026-07-31","passed","2026-07-31","Employee Management Tests","employees/employee-management.spec.ts","",""
"","7214","Verify vacancy appears in the list","chromium","2026-07-31","passed","2026-07-31","Recruitment Tests","recruitment/recruitment.spec.ts","",""
"","8152","Edit a vacancy","chromium","2026-07-31","passed","2026-07-31","Recruitment Tests","recruitment/recruitment.spec.ts","",""
"","6409","Add a new job vacancy","chromium","2026-07-31","passed","2026-07-31","Recruitment Tests","recruitment/recruitment.spec.ts","",""
"","2808","Valid credentials → lands on dashboard","chromium","2026-07-31","passed","2026-07-31","Authentication Tests","auth/login.spec.ts","",""
"","2831","Check leave entitlements are displayed per leave type","chromium","2026-07-31","passed","2026-07-31","Leave Management Tests","leave/leave-management.spec.ts","",""
"","8375","Verify employee count increases after addition","chromium","2026-07-31","passed","2026-07-31","Employee Management Tests","employees/employee-management.spec.ts","",""
"","7235","Add new employee","chromium","2026-07-31","passed","2026-07-31","Employee Management Tests","employees/employee-management.spec.ts","",""
"","2643","Cancel a pending leave request","chromium","2026-07-31","passed","2026-07-31","Leave Management Tests","leave/leave-management.spec.ts","",""
"","3124","Verify leave requests appear in My Leave list","chromium","2026-07-31","passed","2026-07-31","Leave Management Tests","leave/leave-management.spec.ts","",""
"","6966","Delete a vacancy","chromium","2026-07-31","passed","2026-07-31","Recruitment Tests","recruitment/recruitment.spec.ts","",""
