"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","12244","Empty username → validation message","chromium","2026-07-30","passed","2026-07-30","Authentication Tests","auth/login.spec.ts","",""
"","30229","Verify employee count increases after addition","chromium","2026-07-30","broken","2026-07-30","Employee Management Tests","employees/employee-management.spec.ts","",""
"","35142","Edit employee personal details → save → verify update","chromium","2026-07-30","broken","2026-07-30","Employee Management Tests","employees/employee-management.spec.ts","",""
"","27847","Verify leave requests appear in My Leave list","chromium","2026-07-30","passed","2026-07-30","Leave Management Tests","leave/leave-management.spec.ts","",""
"","37771","Add a new job vacancy","chromium","2026-07-30","broken","2026-07-30","Recruitment Tests","recruitment/recruitment.spec.ts","",""
"","30075","Edit a vacancy","chromium","2026-07-30","skipped","2026-07-30","Recruitment Tests","recruitment/recruitment.spec.ts","",""
"","35034","Cancel a pending leave request","chromium","2026-07-30","broken","2026-07-30","Leave Management Tests","leave/leave-management.spec.ts","",""
"","24378","Delete a vacancy","chromium","2026-07-30","skipped","2026-07-30","Recruitment Tests","recruitment/recruitment.spec.ts","",""
"","27447","Invalid password → error message appears","chromium","2026-07-30","failed","2026-07-30","Authentication Tests","auth/login.spec.ts","",""
"","18168","Successful logout → redirects to login page","chromium","2026-07-30","failed","2026-07-30","Authentication Tests","auth/login.spec.ts","",""
"","30544","Add new employee","chromium","2026-07-30","broken","2026-07-30","Employee Management Tests","employees/employee-management.spec.ts","",""
"","35674","Empty password → validation message","chromium","2026-07-30","broken","2026-07-30","Authentication Tests","auth/login.spec.ts","",""
"","36752","Search for employee by name → verify result","chromium","2026-07-30","broken","2026-07-30","Employee Management Tests","employees/employee-management.spec.ts","",""
"","32885","Check leave entitlements are displayed per leave type","chromium","2026-07-30","broken","2026-07-30","Leave Management Tests","leave/leave-management.spec.ts","",""
"","16141","Valid credentials → lands on dashboard","chromium","2026-07-30","failed","2026-07-30","Authentication Tests","auth/login.spec.ts","",""
"","22204","Navigate to PIM module","chromium","2026-07-30","passed","2026-07-30","Employee Management Tests","employees/employee-management.spec.ts","",""
"","32441","Verify vacancy appears in the list","chromium","2026-07-30","broken","2026-07-30","Recruitment Tests","recruitment/recruitment.spec.ts","",""
"","40521","Apply for leave (or verify leave balance status)","chromium","2026-07-30","broken","2026-07-30","Leave Management Tests","leave/leave-management.spec.ts","",""
