"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1996","Invalid password → error message appears","chromium","2026-09-04","passed","2026-09-04","Authentication Tests","auth/login.spec.ts","",""
"","3246","Successful logout → redirects to login page","chromium","2026-09-04","passed","2026-09-04","Authentication Tests","auth/login.spec.ts","",""
"","3847","Apply for leave (or verify leave balance status)","chromium","2026-09-04","passed","2026-09-04","Leave Management Tests","leave/leave-management.spec.ts","",""
"","8312","Edit a vacancy","chromium","2026-09-04","passed","2026-09-04","Recruitment Tests","recruitment/recruitment.spec.ts","",""
"","7114","Delete a vacancy","chromium","2026-09-04","passed","2026-09-04","Recruitment Tests","recruitment/recruitment.spec.ts","",""
"","1173","Empty password → validation message","chromium","2026-09-04","passed","2026-09-04","Authentication Tests","auth/login.spec.ts","",""
"","6869","Verify vacancy appears in the list","chromium","2026-09-04","passed","2026-09-04","Recruitment Tests","recruitment/recruitment.spec.ts","",""
"","6613","Add a new job vacancy","chromium","2026-09-04","passed","2026-09-04","Recruitment Tests","recruitment/recruitment.spec.ts","",""
"","3530","Navigate to PIM module","chromium","2026-09-04","passed","2026-09-04","Employee Management Tests","employees/employee-management.spec.ts","",""
"","7234","Edit employee personal details → save → verify update","chromium","2026-09-04","passed","2026-09-04","Employee Management Tests","employees/employee-management.spec.ts","",""
"","8024","Verify employee count increases after addition","chromium","2026-09-04","passed","2026-09-04","Employee Management Tests","employees/employee-management.spec.ts","",""
"","3113","Valid credentials → lands on dashboard","chromium","2026-09-04","passed","2026-09-04","Authentication Tests","auth/login.spec.ts","",""
"","9943","Search for employee by name → verify result","chromium","2026-09-04","passed","2026-09-04","Employee Management Tests","employees/employee-management.spec.ts","",""
"","7138","Add new employee","chromium","2026-09-04","passed","2026-09-04","Employee Management Tests","employees/employee-management.spec.ts","",""
"","1448","Empty username → validation message","chromium","2026-09-04","passed","2026-09-04","Authentication Tests","auth/login.spec.ts","",""
"","2757","Cancel a pending leave request","chromium","2026-09-04","passed","2026-09-04","Leave Management Tests","leave/leave-management.spec.ts","",""
"","3045","Check leave entitlements are displayed per leave type","chromium","2026-09-04","passed","2026-09-04","Leave Management Tests","leave/leave-management.spec.ts","",""
"","3012","Verify leave requests appear in My Leave list","chromium","2026-09-04","passed","2026-09-04","Leave Management Tests","leave/leave-management.spec.ts","",""
