"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","7626","Edit a vacancy","chromium","2026-08-13","passed","2026-08-13","Recruitment Tests","recruitment/recruitment.spec.ts","",""
"","1090","Empty password → validation message","chromium","2026-08-13","passed","2026-08-13","Authentication Tests","auth/login.spec.ts","",""
"","2550","Verify leave requests appear in My Leave list","chromium","2026-08-13","passed","2026-08-13","Leave Management Tests","leave/leave-management.spec.ts","",""
"","8313","Verify employee count increases after addition","chromium","2026-08-13","passed","2026-08-13","Employee Management Tests","employees/employee-management.spec.ts","",""
"","1939","Invalid password → error message appears","chromium","2026-08-13","passed","2026-08-13","Authentication Tests","auth/login.spec.ts","",""
"","7129","Add new employee","chromium","2026-08-13","passed","2026-08-13","Employee Management Tests","employees/employee-management.spec.ts","",""
"","3550","Valid credentials → lands on dashboard","chromium","2026-08-13","passed","2026-08-13","Authentication Tests","auth/login.spec.ts","",""
"","7323","Verify vacancy appears in the list","chromium","2026-08-13","passed","2026-08-13","Recruitment Tests","recruitment/recruitment.spec.ts","",""
"","7158","Edit employee personal details → save → verify update","chromium","2026-08-13","passed","2026-08-13","Employee Management Tests","employees/employee-management.spec.ts","",""
"","3121","Apply for leave (or verify leave balance status)","chromium","2026-08-13","passed","2026-08-13","Leave Management Tests","leave/leave-management.spec.ts","",""
"","1319","Empty username → validation message","chromium","2026-08-13","passed","2026-08-13","Authentication Tests","auth/login.spec.ts","",""
"","2896","Cancel a pending leave request","chromium","2026-08-13","passed","2026-08-13","Leave Management Tests","leave/leave-management.spec.ts","",""
"","9363","Search for employee by name → verify result","chromium","2026-08-13","passed","2026-08-13","Employee Management Tests","employees/employee-management.spec.ts","",""
"","3123","Successful logout → redirects to login page","chromium","2026-08-13","passed","2026-08-13","Authentication Tests","auth/login.spec.ts","",""
"","6361","Add a new job vacancy","chromium","2026-08-13","passed","2026-08-13","Recruitment Tests","recruitment/recruitment.spec.ts","",""
"","2538","Check leave entitlements are displayed per leave type","chromium","2026-08-13","passed","2026-08-13","Leave Management Tests","leave/leave-management.spec.ts","",""
"","3914","Navigate to PIM module","chromium","2026-08-13","passed","2026-08-13","Employee Management Tests","employees/employee-management.spec.ts","",""
"","6573","Delete a vacancy","chromium","2026-08-13","passed","2026-08-13","Recruitment Tests","recruitment/recruitment.spec.ts","",""
