"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","7305","Verify vacancy appears in the list","chromium","2026-09-10","passed","2026-09-10","Recruitment Tests","recruitment/recruitment.spec.ts","",""
"","2945","Verify leave requests appear in My Leave list","chromium","2026-09-10","passed","2026-09-10","Leave Management Tests","leave/leave-management.spec.ts","",""
"","8179","Edit a vacancy","chromium","2026-09-10","passed","2026-09-10","Recruitment Tests","recruitment/recruitment.spec.ts","",""
"","6814","Delete a vacancy","chromium","2026-09-10","passed","2026-09-10","Recruitment Tests","recruitment/recruitment.spec.ts","",""
"","2158","Invalid password → error message appears","chromium","2026-09-10","passed","2026-09-10","Authentication Tests","auth/login.spec.ts","",""
"","3584","Navigate to PIM module","chromium","2026-09-10","passed","2026-09-10","Employee Management Tests","employees/employee-management.spec.ts","",""
"","3356","Successful logout → redirects to login page","chromium","2026-09-10","passed","2026-09-10","Authentication Tests","auth/login.spec.ts","",""
"","4012","Apply for leave (or verify leave balance status)","chromium","2026-09-10","passed","2026-09-10","Leave Management Tests","leave/leave-management.spec.ts","",""
"","7310","Add new employee","chromium","2026-09-10","passed","2026-09-10","Employee Management Tests","employees/employee-management.spec.ts","",""
"","7191","Edit employee personal details → save → verify update","chromium","2026-09-10","passed","2026-09-10","Employee Management Tests","employees/employee-management.spec.ts","",""
"","3160","Check leave entitlements are displayed per leave type","chromium","2026-09-10","passed","2026-09-10","Leave Management Tests","leave/leave-management.spec.ts","",""
"","9949","Search for employee by name → verify result","chromium","2026-09-10","passed","2026-09-10","Employee Management Tests","employees/employee-management.spec.ts","",""
"","1389","Empty username → validation message","chromium","2026-09-10","passed","2026-09-10","Authentication Tests","auth/login.spec.ts","",""
"","2716","Cancel a pending leave request","chromium","2026-09-10","passed","2026-09-10","Leave Management Tests","leave/leave-management.spec.ts","",""
"","3064","Valid credentials → lands on dashboard","chromium","2026-09-10","passed","2026-09-10","Authentication Tests","auth/login.spec.ts","",""
"","1105","Empty password → validation message","chromium","2026-09-10","passed","2026-09-10","Authentication Tests","auth/login.spec.ts","",""
"","7822","Verify employee count increases after addition","chromium","2026-09-10","passed","2026-09-10","Employee Management Tests","employees/employee-management.spec.ts","",""
"","6684","Add a new job vacancy","chromium","2026-09-10","passed","2026-09-10","Recruitment Tests","recruitment/recruitment.spec.ts","",""
