"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","7116","Verify employee count increases after addition","chromium","2026-09-25","passed","2026-09-25","Employee Management Tests","employees/employee-management.spec.ts","",""
"","847","Empty password → validation message","chromium","2026-09-25","passed","2026-09-25","Authentication Tests","auth/login.spec.ts","",""
"","1618","Invalid password → error message appears","chromium","2026-09-25","passed","2026-09-25","Authentication Tests","auth/login.spec.ts","",""
"","5918","Delete a vacancy","chromium","2026-09-25","passed","2026-09-25","Recruitment Tests","recruitment/recruitment.spec.ts","",""
"","2967","Navigate to PIM module","chromium","2026-09-25","passed","2026-09-25","Employee Management Tests","employees/employee-management.spec.ts","",""
"","2320","Cancel a pending leave request","chromium","2026-09-25","passed","2026-09-25","Leave Management Tests","leave/leave-management.spec.ts","",""
"","1812","Check leave entitlements are displayed per leave type","chromium","2026-09-25","passed","2026-09-25","Leave Management Tests","leave/leave-management.spec.ts","",""
"","2116","Successful logout → redirects to login page","chromium","2026-09-25","passed","2026-09-25","Authentication Tests","auth/login.spec.ts","",""
"","6188","Verify vacancy appears in the list","chromium","2026-09-25","passed","2026-09-25","Recruitment Tests","recruitment/recruitment.spec.ts","",""
"","6495","Edit employee personal details → save → verify update","chromium","2026-09-25","passed","2026-09-25","Employee Management Tests","employees/employee-management.spec.ts","",""
"","7500","Edit a vacancy","chromium","2026-09-25","passed","2026-09-25","Recruitment Tests","recruitment/recruitment.spec.ts","",""
"","1048","Empty username → validation message","chromium","2026-09-25","passed","2026-09-25","Authentication Tests","auth/login.spec.ts","",""
"","6088","Add a new job vacancy","chromium","2026-09-25","passed","2026-09-25","Recruitment Tests","recruitment/recruitment.spec.ts","",""
"","8581","Search for employee by name → verify result","chromium","2026-09-25","passed","2026-09-25","Employee Management Tests","employees/employee-management.spec.ts","",""
"","3431","Apply for leave (or verify leave balance status)","chromium","2026-09-25","passed","2026-09-25","Leave Management Tests","leave/leave-management.spec.ts","",""
"","6005","Add new employee","chromium","2026-09-25","passed","2026-09-25","Employee Management Tests","employees/employee-management.spec.ts","",""
"","2320","Valid credentials → lands on dashboard","chromium","2026-09-25","passed","2026-09-25","Authentication Tests","auth/login.spec.ts","",""
"","1987","Verify leave requests appear in My Leave list","chromium","2026-09-25","passed","2026-09-25","Leave Management Tests","leave/leave-management.spec.ts","",""
