"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","3977","Apply for leave (or verify leave balance status)","chromium","2026-08-20","passed","2026-08-20","Leave Management Tests","leave/leave-management.spec.ts","",""
"","1200","Empty password → validation message","chromium","2026-08-20","passed","2026-08-20","Authentication Tests","auth/login.spec.ts","",""
"","2896","Check leave entitlements are displayed per leave type","chromium","2026-08-20","passed","2026-08-20","Leave Management Tests","leave/leave-management.spec.ts","",""
"","7800","Edit employee personal details → save → verify update","chromium","2026-08-20","passed","2026-08-20","Employee Management Tests","employees/employee-management.spec.ts","",""
"","6907","Delete a vacancy","chromium","2026-08-20","passed","2026-08-20","Recruitment Tests","recruitment/recruitment.spec.ts","",""
"","3401","Valid credentials → lands on dashboard","chromium","2026-08-20","passed","2026-08-20","Authentication Tests","auth/login.spec.ts","",""
"","6778","Add a new job vacancy","chromium","2026-08-20","passed","2026-08-20","Recruitment Tests","recruitment/recruitment.spec.ts","",""
"","1304","Empty username → validation message","chromium","2026-08-20","passed","2026-08-20","Authentication Tests","auth/login.spec.ts","",""
"","3475","Successful logout → redirects to login page","chromium","2026-08-20","passed","2026-08-20","Authentication Tests","auth/login.spec.ts","",""
"","7221","Verify vacancy appears in the list","chromium","2026-08-20","passed","2026-08-20","Recruitment Tests","recruitment/recruitment.spec.ts","",""
"","1978","Invalid password → error message appears","chromium","2026-08-20","passed","2026-08-20","Authentication Tests","auth/login.spec.ts","",""
"","9371","Search for employee by name → verify result","chromium","2026-08-20","passed","2026-08-20","Employee Management Tests","employees/employee-management.spec.ts","",""
"","2961","Cancel a pending leave request","chromium","2026-08-20","passed","2026-08-20","Leave Management Tests","leave/leave-management.spec.ts","",""
"","3618","Navigate to PIM module","chromium","2026-08-20","passed","2026-08-20","Employee Management Tests","employees/employee-management.spec.ts","",""
"","8004","Verify employee count increases after addition","chromium","2026-08-20","passed","2026-08-20","Employee Management Tests","employees/employee-management.spec.ts","",""
"","8257","Edit a vacancy","chromium","2026-08-20","passed","2026-08-20","Recruitment Tests","recruitment/recruitment.spec.ts","",""
"","6844","Add new employee","chromium","2026-08-20","passed","2026-08-20","Employee Management Tests","employees/employee-management.spec.ts","",""
"","3094","Verify leave requests appear in My Leave list","chromium","2026-08-20","passed","2026-08-20","Leave Management Tests","leave/leave-management.spec.ts","",""
