"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","3204","Valid credentials → lands on dashboard","chromium","2026-08-14","passed","2026-08-14","Authentication Tests","auth/login.spec.ts","",""
"","2142","Invalid password → error message appears","chromium","2026-08-14","passed","2026-08-14","Authentication Tests","auth/login.spec.ts","",""
"","9856","Search for employee by name → verify result","chromium","2026-08-14","passed","2026-08-14","Employee Management Tests","employees/employee-management.spec.ts","",""
"","3388","Navigate to PIM module","chromium","2026-08-14","passed","2026-08-14","Employee Management Tests","employees/employee-management.spec.ts","",""
"","6711","Add a new job vacancy","chromium","2026-08-14","passed","2026-08-14","Recruitment Tests","recruitment/recruitment.spec.ts","",""
"","8216","Edit a vacancy","chromium","2026-08-14","passed","2026-08-14","Recruitment Tests","recruitment/recruitment.spec.ts","",""
"","1359","Empty username → validation message","chromium","2026-08-14","passed","2026-08-14","Authentication Tests","auth/login.spec.ts","",""
"","2645","Cancel a pending leave request","chromium","2026-08-14","passed","2026-08-14","Leave Management Tests","leave/leave-management.spec.ts","",""
"","7039","Delete a vacancy","chromium","2026-08-14","passed","2026-08-14","Recruitment Tests","recruitment/recruitment.spec.ts","",""
"","3399","Successful logout → redirects to login page","chromium","2026-08-14","passed","2026-08-14","Authentication Tests","auth/login.spec.ts","",""
"","3393","Check leave entitlements are displayed per leave type","chromium","2026-08-14","passed","2026-08-14","Leave Management Tests","leave/leave-management.spec.ts","",""
"","6477","Verify vacancy appears in the list","chromium","2026-08-14","passed","2026-08-14","Recruitment Tests","recruitment/recruitment.spec.ts","",""
"","1155","Empty password → validation message","chromium","2026-08-14","passed","2026-08-14","Authentication Tests","auth/login.spec.ts","",""
"","3482","Verify leave requests appear in My Leave list","chromium","2026-08-14","passed","2026-08-14","Leave Management Tests","leave/leave-management.spec.ts","",""
"","7062","Add new employee","chromium","2026-08-14","passed","2026-08-14","Employee Management Tests","employees/employee-management.spec.ts","",""
"","7810","Verify employee count increases after addition","chromium","2026-08-14","passed","2026-08-14","Employee Management Tests","employees/employee-management.spec.ts","",""
"","4220","Apply for leave (or verify leave balance status)","chromium","2026-08-14","passed","2026-08-14","Leave Management Tests","leave/leave-management.spec.ts","",""
"","8336","Edit employee personal details → save → verify update","chromium","2026-08-14","passed","2026-08-14","Employee Management Tests","employees/employee-management.spec.ts","",""
