"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","13325","Apply for leave (or verify leave balance status)","chromium","2026-07-29","passed","2026-07-29","Leave Management Tests","leave/leave-management.spec.ts","",""
"","5586","Invalid password → error message appears","chromium","2026-07-29","passed","2026-07-29","Authentication Tests","auth/login.spec.ts","",""
"","24188","Verify employee count increases after addition","chromium","2026-07-29","passed","2026-07-29","Employee Management Tests","employees/employee-management.spec.ts","",""
"","3071","Empty password → validation message","chromium","2026-07-29","passed","2026-07-29","Authentication Tests","auth/login.spec.ts","",""
"","12226","Add new employee","chromium","2026-07-29","passed","2026-07-29","Employee Management Tests","employees/employee-management.spec.ts","",""
"","13613","Add a new job vacancy","chromium","2026-07-29","skipped","2026-07-29","Recruitment Tests","recruitment/recruitment.spec.ts","",""
"","3992","Empty username → validation message","chromium","2026-07-29","passed","2026-07-29","Authentication Tests","auth/login.spec.ts","",""
"","5354","Delete a vacancy","chromium","2026-07-29","skipped","2026-07-29","Recruitment Tests","recruitment/recruitment.spec.ts","",""
"","12569","Verify vacancy appears in the list","chromium","2026-07-29","skipped","2026-07-29","Recruitment Tests","recruitment/recruitment.spec.ts","",""
"","6320","Valid credentials → lands on dashboard","chromium","2026-07-29","passed","2026-07-29","Authentication Tests","auth/login.spec.ts","",""
"","8409","Navigate to PIM module","chromium","2026-07-29","passed","2026-07-29","Employee Management Tests","employees/employee-management.spec.ts","",""
"","29256","Search for employee by name → verify result","chromium","2026-07-29","passed","2026-07-29","Employee Management Tests","employees/employee-management.spec.ts","",""
"","9448","Cancel a pending leave request","chromium","2026-07-29","passed","2026-07-29","Leave Management Tests","leave/leave-management.spec.ts","",""
"","24613","Edit employee personal details → save → verify update","chromium","2026-07-29","passed","2026-07-29","Employee Management Tests","employees/employee-management.spec.ts","",""
"","21668","Check leave entitlements are displayed per leave type","chromium","2026-07-29","passed","2026-07-29","Leave Management Tests","leave/leave-management.spec.ts","",""
"","9843","Successful logout → redirects to login page","chromium","2026-07-29","failed","2026-07-29","Authentication Tests","auth/login.spec.ts","",""
"","5662","Edit a vacancy","chromium","2026-07-29","skipped","2026-07-29","Recruitment Tests","recruitment/recruitment.spec.ts","",""
"","10446","Verify leave requests appear in My Leave list","chromium","2026-07-29","passed","2026-07-29","Leave Management Tests","leave/leave-management.spec.ts","",""
