"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","3764","Invalid password → error message appears","chromium","2026-05-30","passed","2026-05-30","Authentication Tests","auth/login.spec.ts","",""
"","7453","Check leave entitlements are displayed per leave type","chromium","2026-05-30","passed","2026-05-30","Leave Management Tests","leave/leave-management.spec.ts","",""
"","12826","Verify employee count increases after addition","chromium","2026-05-30","passed","2026-05-30","Employee Management Tests","employees/employee-management.spec.ts","",""
"","5998","Successful logout → redirects to login page","chromium","2026-05-30","passed","2026-05-30","Authentication Tests","auth/login.spec.ts","",""
"","5692","Verify leave requests appear in My Leave list","chromium","2026-05-30","passed","2026-05-30","Leave Management Tests","leave/leave-management.spec.ts","",""
"","4278","Edit a vacancy","chromium","2026-05-30","skipped","2026-05-30","Recruitment Tests","recruitment/recruitment.spec.ts","",""
"","4745","Verify vacancy appears in the list","chromium","2026-05-30","skipped","2026-05-30","Recruitment Tests","recruitment/recruitment.spec.ts","",""
"","5213","Navigate to PIM module","chromium","2026-05-30","passed","2026-05-30","Employee Management Tests","employees/employee-management.spec.ts","",""
"","4356","Cancel a pending leave request","chromium","2026-05-30","passed","2026-05-30","Leave Management Tests","leave/leave-management.spec.ts","",""
"","4335","Delete a vacancy","chromium","2026-05-30","skipped","2026-05-30","Recruitment Tests","recruitment/recruitment.spec.ts","",""
"","9228","Add new employee","chromium","2026-05-30","passed","2026-05-30","Employee Management Tests","employees/employee-management.spec.ts","",""
"","4977","Add a new job vacancy","chromium","2026-05-30","skipped","2026-05-30","Recruitment Tests","recruitment/recruitment.spec.ts","",""
"","5648","Apply for leave (or verify leave balance status)","chromium","2026-05-30","passed","2026-05-30","Leave Management Tests","leave/leave-management.spec.ts","",""
"","2549","Empty password → validation message","chromium","2026-05-30","passed","2026-05-30","Authentication Tests","auth/login.spec.ts","",""
"","13848","Search for employee by name → verify result","chromium","2026-05-30","passed","2026-05-30","Employee Management Tests","employees/employee-management.spec.ts","",""
"","4716","Valid credentials → lands on dashboard","chromium","2026-05-30","passed","2026-05-30","Authentication Tests","auth/login.spec.ts","",""
"","2782","Empty username → validation message","chromium","2026-05-30","passed","2026-05-30","Authentication Tests","auth/login.spec.ts","",""
"","11373","Edit employee personal details → save → verify update","chromium","2026-05-30","passed","2026-05-30","Employee Management Tests","employees/employee-management.spec.ts","",""
