"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","4383","Edit a vacancy","chromium","2026-07-29","skipped","2026-07-29","Recruitment Tests","recruitment/recruitment.spec.ts","",""
"","4686","Cancel a pending leave request","chromium","2026-07-29","passed","2026-07-29","Leave Management Tests","leave/leave-management.spec.ts","",""
"","5039","Apply for leave (or verify leave balance status)","chromium","2026-07-29","passed","2026-07-29","Leave Management Tests","leave/leave-management.spec.ts","",""
"","4325","Verify vacancy appears in the list","chromium","2026-07-29","skipped","2026-07-29","Recruitment Tests","recruitment/recruitment.spec.ts","",""
"","14005","Verify employee count increases after addition","chromium","2026-07-29","passed","2026-07-29","Employee Management Tests","employees/employee-management.spec.ts","",""
"","2377","Empty password → validation message","chromium","2026-07-29","passed","2026-07-29","Authentication Tests","auth/login.spec.ts","",""
"","4378","Delete a vacancy","chromium","2026-07-29","skipped","2026-07-29","Recruitment Tests","recruitment/recruitment.spec.ts","",""
"","5813","Successful logout → redirects to login page","chromium","2026-07-29","passed","2026-07-29","Authentication Tests","auth/login.spec.ts","",""
"","4555","Verify leave requests appear in My Leave list","chromium","2026-07-29","passed","2026-07-29","Leave Management Tests","leave/leave-management.spec.ts","",""
"","7631","Check leave entitlements are displayed per leave type","chromium","2026-07-29","passed","2026-07-29","Leave Management Tests","leave/leave-management.spec.ts","",""
"","9071","Add new employee","chromium","2026-07-29","passed","2026-07-29","Employee Management Tests","employees/employee-management.spec.ts","",""
"","11308","Edit employee personal details → save → verify update","chromium","2026-07-29","passed","2026-07-29","Employee Management Tests","employees/employee-management.spec.ts","",""
"","2554","Empty username → validation message","chromium","2026-07-29","passed","2026-07-29","Authentication Tests","auth/login.spec.ts","",""
"","13144","Search for employee by name → verify result","chromium","2026-07-29","passed","2026-07-29","Employee Management Tests","employees/employee-management.spec.ts","",""
"","5123","Navigate to PIM module","chromium","2026-07-29","passed","2026-07-29","Employee Management Tests","employees/employee-management.spec.ts","",""
"","3806","Invalid password → error message appears","chromium","2026-07-29","passed","2026-07-29","Authentication Tests","auth/login.spec.ts","",""
"","6116","Add a new job vacancy","chromium","2026-07-29","skipped","2026-07-29","Recruitment Tests","recruitment/recruitment.spec.ts","",""
"","4558","Valid credentials → lands on dashboard","chromium","2026-07-29","passed","2026-07-29","Authentication Tests","auth/login.spec.ts","",""
