"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1054","Empty username → validation message","chromium","2026-08-25","passed","2026-08-25","Authentication Tests","auth/login.spec.ts","",""
"","1003","Empty password → validation message","chromium","2026-08-25","passed","2026-08-25","Authentication Tests","auth/login.spec.ts","",""
"","2478","Verify leave requests appear in My Leave list","chromium","2026-08-25","passed","2026-08-25","Leave Management Tests","leave/leave-management.spec.ts","",""
"","6516","Delete a vacancy","chromium","2026-08-25","passed","2026-08-25","Recruitment Tests","recruitment/recruitment.spec.ts","",""
"","3335","Apply for leave (or verify leave balance status)","chromium","2026-08-25","passed","2026-08-25","Leave Management Tests","leave/leave-management.spec.ts","",""
"","3212","Navigate to PIM module","chromium","2026-08-25","passed","2026-08-25","Employee Management Tests","employees/employee-management.spec.ts","",""
"","6745","Verify vacancy appears in the list","chromium","2026-08-25","passed","2026-08-25","Recruitment Tests","recruitment/recruitment.spec.ts","",""
"","2554","Cancel a pending leave request","chromium","2026-08-25","passed","2026-08-25","Leave Management Tests","leave/leave-management.spec.ts","",""
"","6662","Edit employee personal details → save → verify update","chromium","2026-08-25","passed","2026-08-25","Employee Management Tests","employees/employee-management.spec.ts","",""
"","2060","Invalid password → error message appears","chromium","2026-08-25","passed","2026-08-25","Authentication Tests","auth/login.spec.ts","",""
"","3016","Successful logout → redirects to login page","chromium","2026-08-25","passed","2026-08-25","Authentication Tests","auth/login.spec.ts","",""
"","3372","Valid credentials → lands on dashboard","chromium","2026-08-25","passed","2026-08-25","Authentication Tests","auth/login.spec.ts","",""
"","5895","Add a new job vacancy","chromium","2026-08-25","passed","2026-08-25","Recruitment Tests","recruitment/recruitment.spec.ts","",""
"","7912","Edit a vacancy","chromium","2026-08-25","passed","2026-08-25","Recruitment Tests","recruitment/recruitment.spec.ts","",""
"","2666","Check leave entitlements are displayed per leave type","chromium","2026-08-25","passed","2026-08-25","Leave Management Tests","leave/leave-management.spec.ts","",""
"","7787","Verify employee count increases after addition","chromium","2026-08-25","passed","2026-08-25","Employee Management Tests","employees/employee-management.spec.ts","",""
"","9190","Search for employee by name → verify result","chromium","2026-08-25","passed","2026-08-25","Employee Management Tests","employees/employee-management.spec.ts","",""
"","6662","Add new employee","chromium","2026-08-25","passed","2026-08-25","Employee Management Tests","employees/employee-management.spec.ts","",""
