"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","6097","Successful logout → redirects to login page","chromium","2026-05-30","passed","2026-05-30","Authentication Tests","auth/login.spec.ts","",""
"","5744","Apply for leave (or verify leave balance status)","chromium","2026-05-30","passed","2026-05-30","Leave Management Tests","leave/leave-management.spec.ts","",""
"","5324","Cancel a pending leave request","chromium","2026-05-30","passed","2026-05-30","Leave Management Tests","leave/leave-management.spec.ts","",""
"","8044","Check leave entitlements are displayed per leave type","chromium","2026-05-30","passed","2026-05-30","Leave Management Tests","leave/leave-management.spec.ts","",""
"","13467","Search for employee by name → verify result","chromium","2026-05-30","passed","2026-05-30","Employee Management Tests","employees/employee-management.spec.ts","",""
"","5262","Valid credentials → lands on dashboard","chromium","2026-05-30","passed","2026-05-30","Authentication Tests","auth/login.spec.ts","",""
"","4557","Invalid password → error message appears","chromium","2026-05-30","passed","2026-05-30","Authentication Tests","auth/login.spec.ts","",""
"","5217","Verify vacancy appears in the list","chromium","2026-05-30","skipped","2026-05-30","Recruitment Tests","recruitment/recruitment.spec.ts","",""
"","10082","Add new employee","chromium","2026-05-30","passed","2026-05-30","Employee Management Tests","employees/employee-management.spec.ts","",""
"","13312","Verify employee count increases after addition","chromium","2026-05-30","passed","2026-05-30","Employee Management Tests","employees/employee-management.spec.ts","",""
"","5790","Add a new job vacancy","chromium","2026-05-30","skipped","2026-05-30","Recruitment Tests","recruitment/recruitment.spec.ts","",""
"","3303","Empty username → validation message","chromium","2026-05-30","passed","2026-05-30","Authentication Tests","auth/login.spec.ts","",""
"","5922","Navigate to PIM module","chromium","2026-05-30","passed","2026-05-30","Employee Management Tests","employees/employee-management.spec.ts","",""
"","5108","Delete a vacancy","chromium","2026-05-30","skipped","2026-05-30","Recruitment Tests","recruitment/recruitment.spec.ts","",""
"","11469","Edit employee personal details → save → verify update","chromium","2026-05-30","passed","2026-05-30","Employee Management Tests","employees/employee-management.spec.ts","",""
"","3578","Empty password → validation message","chromium","2026-05-30","passed","2026-05-30","Authentication Tests","auth/login.spec.ts","",""
"","5518","Verify leave requests appear in My Leave list","chromium","2026-05-30","passed","2026-05-30","Leave Management Tests","leave/leave-management.spec.ts","",""
"","5165","Edit a vacancy","chromium","2026-05-30","skipped","2026-05-30","Recruitment Tests","recruitment/recruitment.spec.ts","",""
