"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","4128","Invalid password → error message appears","chromium","2026-05-30","passed","2026-05-30","Authentication Tests","auth/login.spec.ts","",""
"","4597","Delete a vacancy","chromium","2026-05-30","skipped","2026-05-30","Recruitment Tests","recruitment/recruitment.spec.ts","",""
"","4765","Verify vacancy appears in the list","chromium","2026-05-30","skipped","2026-05-30","Recruitment Tests","recruitment/recruitment.spec.ts","",""
"","10651","Edit employee personal details → save → verify update","chromium","2026-05-30","passed","2026-05-30","Employee Management Tests","employees/employee-management.spec.ts","",""
"","2783","Empty password → validation message","chromium","2026-05-30","passed","2026-05-30","Authentication Tests","auth/login.spec.ts","",""
"","4970","Add a new job vacancy","chromium","2026-05-30","skipped","2026-05-30","Recruitment Tests","recruitment/recruitment.spec.ts","",""
"","4602","Cancel a pending leave request","chromium","2026-05-30","passed","2026-05-30","Leave Management Tests","leave/leave-management.spec.ts","",""
"","11967","Verify employee count increases after addition","chromium","2026-05-30","passed","2026-05-30","Employee Management Tests","employees/employee-management.spec.ts","",""
"","5157","Verify leave requests appear in My Leave list","chromium","2026-05-30","passed","2026-05-30","Leave Management Tests","leave/leave-management.spec.ts","",""
"","5112","Apply for leave (or verify leave balance status)","chromium","2026-05-30","passed","2026-05-30","Leave Management Tests","leave/leave-management.spec.ts","",""
"","2821","Empty username → validation message","chromium","2026-05-30","passed","2026-05-30","Authentication Tests","auth/login.spec.ts","",""
"","5637","Successful logout → redirects to login page","chromium","2026-05-30","passed","2026-05-30","Authentication Tests","auth/login.spec.ts","",""
"","12733","Search for employee by name → verify result","chromium","2026-05-30","passed","2026-05-30","Employee Management Tests","employees/employee-management.spec.ts","",""
"","4689","Edit a vacancy","chromium","2026-05-30","skipped","2026-05-30","Recruitment Tests","recruitment/recruitment.spec.ts","",""
"","7127","Check leave entitlements are displayed per leave type","chromium","2026-05-30","passed","2026-05-30","Leave Management Tests","leave/leave-management.spec.ts","",""
"","9246","Add new employee","chromium","2026-05-30","passed","2026-05-30","Employee Management Tests","employees/employee-management.spec.ts","",""
"","4795","Valid credentials → lands on dashboard","chromium","2026-05-30","passed","2026-05-30","Authentication Tests","auth/login.spec.ts","",""
"","5583","Navigate to PIM module","chromium","2026-05-30","passed","2026-05-30","Employee Management Tests","employees/employee-management.spec.ts","",""
