"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","6649","Add a new job vacancy","chromium","2026-09-08","passed","2026-09-08","Recruitment Tests","recruitment/recruitment.spec.ts","",""
"","2659","Cancel a pending leave request","chromium","2026-09-08","passed","2026-09-08","Leave Management Tests","leave/leave-management.spec.ts","",""
"","2816","Valid credentials → lands on dashboard","chromium","2026-09-08","passed","2026-09-08","Authentication Tests","auth/login.spec.ts","",""
"","1432","Empty username → validation message","chromium","2026-09-08","passed","2026-09-08","Authentication Tests","auth/login.spec.ts","",""
"","2932","Check leave entitlements are displayed per leave type","chromium","2026-09-08","passed","2026-09-08","Leave Management Tests","leave/leave-management.spec.ts","",""
"","8063","Verify employee count increases after addition","chromium","2026-09-08","passed","2026-09-08","Employee Management Tests","employees/employee-management.spec.ts","",""
"","7025","Edit employee personal details → save → verify update","chromium","2026-09-08","passed","2026-09-08","Employee Management Tests","employees/employee-management.spec.ts","",""
"","2094","Invalid password → error message appears","chromium","2026-09-08","passed","2026-09-08","Authentication Tests","auth/login.spec.ts","",""
"","6672","Delete a vacancy","chromium","2026-09-08","passed","2026-09-08","Recruitment Tests","recruitment/recruitment.spec.ts","",""
"","9771","Search for employee by name → verify result","chromium","2026-09-08","passed","2026-09-08","Employee Management Tests","employees/employee-management.spec.ts","",""
"","7229","Verify vacancy appears in the list","chromium","2026-09-08","passed","2026-09-08","Recruitment Tests","recruitment/recruitment.spec.ts","",""
"","6983","Add new employee","chromium","2026-09-08","passed","2026-09-08","Employee Management Tests","employees/employee-management.spec.ts","",""
"","3446","Navigate to PIM module","chromium","2026-09-08","passed","2026-09-08","Employee Management Tests","employees/employee-management.spec.ts","",""
"","2968","Verify leave requests appear in My Leave list","chromium","2026-09-08","passed","2026-09-08","Leave Management Tests","leave/leave-management.spec.ts","",""
"","7860","Edit a vacancy","chromium","2026-09-08","passed","2026-09-08","Recruitment Tests","recruitment/recruitment.spec.ts","",""
"","3925","Apply for leave (or verify leave balance status)","chromium","2026-09-08","passed","2026-09-08","Leave Management Tests","leave/leave-management.spec.ts","",""
"","3408","Successful logout → redirects to login page","chromium","2026-09-08","passed","2026-09-08","Authentication Tests","auth/login.spec.ts","",""
"","1130","Empty password → validation message","chromium","2026-09-08","passed","2026-09-08","Authentication Tests","auth/login.spec.ts","",""
