"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","9861","Search for employee by name → verify result","chromium","2026-08-10","passed","2026-08-10","Employee Management Tests","employees/employee-management.spec.ts","",""
"","3130","Check leave entitlements are displayed per leave type","chromium","2026-08-10","passed","2026-08-10","Leave Management Tests","leave/leave-management.spec.ts","",""
"","8197","Edit a vacancy","chromium","2026-08-10","passed","2026-08-10","Recruitment Tests","recruitment/recruitment.spec.ts","",""
"","3366","Successful logout → redirects to login page","chromium","2026-08-10","passed","2026-08-10","Authentication Tests","auth/login.spec.ts","",""
"","1527","Empty username → validation message","chromium","2026-08-10","passed","2026-08-10","Authentication Tests","auth/login.spec.ts","",""
"","2641","Cancel a pending leave request","chromium","2026-08-10","passed","2026-08-10","Leave Management Tests","leave/leave-management.spec.ts","",""
"","7327","Verify vacancy appears in the list","chromium","2026-08-10","passed","2026-08-10","Recruitment Tests","recruitment/recruitment.spec.ts","",""
"","2819","Valid credentials → lands on dashboard","chromium","2026-08-10","passed","2026-08-10","Authentication Tests","auth/login.spec.ts","",""
"","6361","Add a new job vacancy","chromium","2026-08-10","passed","2026-08-10","Recruitment Tests","recruitment/recruitment.spec.ts","",""
"","7624","Edit employee personal details → save → verify update","chromium","2026-08-10","passed","2026-08-10","Employee Management Tests","employees/employee-management.spec.ts","",""
"","8117","Verify employee count increases after addition","chromium","2026-08-10","passed","2026-08-10","Employee Management Tests","employees/employee-management.spec.ts","",""
"","2403","Invalid password → error message appears","chromium","2026-08-10","passed","2026-08-10","Authentication Tests","auth/login.spec.ts","",""
"","7298","Add new employee","chromium","2026-08-10","passed","2026-08-10","Employee Management Tests","employees/employee-management.spec.ts","",""
"","2939","Verify leave requests appear in My Leave list","chromium","2026-08-10","passed","2026-08-10","Leave Management Tests","leave/leave-management.spec.ts","",""
"","1168","Empty password → validation message","chromium","2026-08-10","passed","2026-08-10","Authentication Tests","auth/login.spec.ts","",""
"","6853","Delete a vacancy","chromium","2026-08-10","passed","2026-08-10","Recruitment Tests","recruitment/recruitment.spec.ts","",""
"","3934","Navigate to PIM module","chromium","2026-08-10","passed","2026-08-10","Employee Management Tests","employees/employee-management.spec.ts","",""
"","4076","Apply for leave (or verify leave balance status)","chromium","2026-08-10","passed","2026-08-10","Leave Management Tests","leave/leave-management.spec.ts","",""
