"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2196","Verify leave requests appear in My Leave list","chromium","2026-08-05","passed","2026-08-05","Leave Management Tests","leave/leave-management.spec.ts","",""
"","7177","Verify employee count increases after addition","chromium","2026-08-05","passed","2026-08-05","Employee Management Tests","employees/employee-management.spec.ts","",""
"","5828","Delete a vacancy","chromium","2026-08-05","passed","2026-08-05","Recruitment Tests","recruitment/recruitment.spec.ts","",""
"","2756","Valid credentials → lands on dashboard","chromium","2026-08-05","passed","2026-08-05","Authentication Tests","auth/login.spec.ts","",""
"","3027","Apply for leave (or verify leave balance status)","chromium","2026-08-05","passed","2026-08-05","Leave Management Tests","leave/leave-management.spec.ts","",""
"","6204","Verify vacancy appears in the list","chromium","2026-08-05","passed","2026-08-05","Recruitment Tests","recruitment/recruitment.spec.ts","",""
"","1649","Invalid password → error message appears","chromium","2026-08-05","passed","2026-08-05","Authentication Tests","auth/login.spec.ts","",""
"","880","Empty password → validation message","chromium","2026-08-05","passed","2026-08-05","Authentication Tests","auth/login.spec.ts","",""
"","2053","Cancel a pending leave request","chromium","2026-08-05","passed","2026-08-05","Leave Management Tests","leave/leave-management.spec.ts","",""
"","2525","Navigate to PIM module","chromium","2026-08-05","passed","2026-08-05","Employee Management Tests","employees/employee-management.spec.ts","",""
"","5520","Add a new job vacancy","chromium","2026-08-05","passed","2026-08-05","Recruitment Tests","recruitment/recruitment.spec.ts","",""
"","2692","Successful logout → redirects to login page","chromium","2026-08-05","passed","2026-08-05","Authentication Tests","auth/login.spec.ts","",""
"","6228","Edit employee personal details → save → verify update","chromium","2026-08-05","passed","2026-08-05","Employee Management Tests","employees/employee-management.spec.ts","",""
"","8157","Search for employee by name → verify result","chromium","2026-08-05","passed","2026-08-05","Employee Management Tests","employees/employee-management.spec.ts","",""
"","948","Empty username → validation message","chromium","2026-08-05","passed","2026-08-05","Authentication Tests","auth/login.spec.ts","",""
"","2095","Check leave entitlements are displayed per leave type","chromium","2026-08-05","passed","2026-08-05","Leave Management Tests","leave/leave-management.spec.ts","",""
"","7052","Edit a vacancy","chromium","2026-08-05","passed","2026-08-05","Recruitment Tests","recruitment/recruitment.spec.ts","",""
"","6047","Add new employee","chromium","2026-08-05","passed","2026-08-05","Employee Management Tests","employees/employee-management.spec.ts","",""
