"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","3600","Navigate to PIM module","chromium","2026-08-12","passed","2026-08-12","Employee Management Tests","employees/employee-management.spec.ts","",""
"","8021","Edit a vacancy","chromium","2026-08-12","passed","2026-08-12","Recruitment Tests","recruitment/recruitment.spec.ts","",""
"","3539","Successful logout → redirects to login page","chromium","2026-08-12","passed","2026-08-12","Authentication Tests","auth/login.spec.ts","",""
"","2966","Verify leave requests appear in My Leave list","chromium","2026-08-12","passed","2026-08-12","Leave Management Tests","leave/leave-management.spec.ts","",""
"","9284","Search for employee by name → verify result","chromium","2026-08-12","passed","2026-08-12","Employee Management Tests","employees/employee-management.spec.ts","",""
"","6658","Delete a vacancy","chromium","2026-08-12","passed","2026-08-12","Recruitment Tests","recruitment/recruitment.spec.ts","",""
"","2785","Check leave entitlements are displayed per leave type","chromium","2026-08-12","passed","2026-08-12","Leave Management Tests","leave/leave-management.spec.ts","",""
"","2128","Invalid password → error message appears","chromium","2026-08-12","passed","2026-08-12","Authentication Tests","auth/login.spec.ts","",""
"","2902","Cancel a pending leave request","chromium","2026-08-12","passed","2026-08-12","Leave Management Tests","leave/leave-management.spec.ts","",""
"","3372","Valid credentials → lands on dashboard","chromium","2026-08-12","passed","2026-08-12","Authentication Tests","auth/login.spec.ts","",""
"","8324","Verify employee count increases after addition","chromium","2026-08-12","passed","2026-08-12","Employee Management Tests","employees/employee-management.spec.ts","",""
"","7192","Verify vacancy appears in the list","chromium","2026-08-12","passed","2026-08-12","Recruitment Tests","recruitment/recruitment.spec.ts","",""
"","6944","Add a new job vacancy","chromium","2026-08-12","passed","2026-08-12","Recruitment Tests","recruitment/recruitment.spec.ts","",""
"","7780","Edit employee personal details → save → verify update","chromium","2026-08-12","passed","2026-08-12","Employee Management Tests","employees/employee-management.spec.ts","",""
"","1278","Empty password → validation message","chromium","2026-08-12","passed","2026-08-12","Authentication Tests","auth/login.spec.ts","",""
"","3786","Apply for leave (or verify leave balance status)","chromium","2026-08-12","passed","2026-08-12","Leave Management Tests","leave/leave-management.spec.ts","",""
"","1373","Empty username → validation message","chromium","2026-08-12","passed","2026-08-12","Authentication Tests","auth/login.spec.ts","",""
"","7131","Add new employee","chromium","2026-08-12","passed","2026-08-12","Employee Management Tests","employees/employee-management.spec.ts","",""
