"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","7134","Edit employee personal details → save → verify update","chromium","2026-09-07","passed","2026-09-07","Employee Management Tests","employees/employee-management.spec.ts","",""
"","3416","Check leave entitlements are displayed per leave type","chromium","2026-09-07","passed","2026-09-07","Leave Management Tests","leave/leave-management.spec.ts","",""
"","7004","Delete a vacancy","chromium","2026-09-07","passed","2026-09-07","Recruitment Tests","recruitment/recruitment.spec.ts","",""
"","7280","Add new employee","chromium","2026-09-07","passed","2026-09-07","Employee Management Tests","employees/employee-management.spec.ts","",""
"","2826","Cancel a pending leave request","chromium","2026-09-07","passed","2026-09-07","Leave Management Tests","leave/leave-management.spec.ts","",""
"","3949","Apply for leave (or verify leave balance status)","chromium","2026-09-07","passed","2026-09-07","Leave Management Tests","leave/leave-management.spec.ts","",""
"","1471","Empty username → validation message","chromium","2026-09-07","passed","2026-09-07","Authentication Tests","auth/login.spec.ts","",""
"","3558","Successful logout → redirects to login page","chromium","2026-09-07","passed","2026-09-07","Authentication Tests","auth/login.spec.ts","",""
"","2320","Invalid password → error message appears","chromium","2026-09-07","passed","2026-09-07","Authentication Tests","auth/login.spec.ts","",""
"","8268","Edit a vacancy","chromium","2026-09-07","passed","2026-09-07","Recruitment Tests","recruitment/recruitment.spec.ts","",""
"","6829","Verify vacancy appears in the list","chromium","2026-09-07","passed","2026-09-07","Recruitment Tests","recruitment/recruitment.spec.ts","",""
"","3956","Navigate to PIM module","chromium","2026-09-07","passed","2026-09-07","Employee Management Tests","employees/employee-management.spec.ts","",""
"","2964","Valid credentials → lands on dashboard","chromium","2026-09-07","passed","2026-09-07","Authentication Tests","auth/login.spec.ts","",""
"","10150","Search for employee by name → verify result","chromium","2026-09-07","passed","2026-09-07","Employee Management Tests","employees/employee-management.spec.ts","",""
"","6734","Add a new job vacancy","chromium","2026-09-07","passed","2026-09-07","Recruitment Tests","recruitment/recruitment.spec.ts","",""
"","2858","Verify leave requests appear in My Leave list","chromium","2026-09-07","passed","2026-09-07","Leave Management Tests","leave/leave-management.spec.ts","",""
"","7999","Verify employee count increases after addition","chromium","2026-09-07","passed","2026-09-07","Employee Management Tests","employees/employee-management.spec.ts","",""
"","1136","Empty password → validation message","chromium","2026-09-07","passed","2026-09-07","Authentication Tests","auth/login.spec.ts","",""
