"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","3666","Navigate to PIM module","chromium","2026-09-01","passed","2026-09-01","Employee Management Tests","employees/employee-management.spec.ts","",""
"","1277","Empty username → validation message","chromium","2026-09-01","passed","2026-09-01","Authentication Tests","auth/login.spec.ts","",""
"","2387","Invalid password → error message appears","chromium","2026-09-01","passed","2026-09-01","Authentication Tests","auth/login.spec.ts","",""
"","3800","Successful logout → redirects to login page","chromium","2026-09-01","passed","2026-09-01","Authentication Tests","auth/login.spec.ts","",""
"","7659","Verify employee count increases after addition","chromium","2026-09-01","passed","2026-09-01","Employee Management Tests","employees/employee-management.spec.ts","",""
"","3863","Valid credentials → lands on dashboard","chromium","2026-09-01","passed","2026-09-01","Authentication Tests","auth/login.spec.ts","",""
"","1175","Empty password → validation message","chromium","2026-09-01","passed","2026-09-01","Authentication Tests","auth/login.spec.ts","",""
"","7746","Edit employee personal details → save → verify update","chromium","2026-09-01","passed","2026-09-01","Employee Management Tests","employees/employee-management.spec.ts","",""
"","3042","Verify leave requests appear in My Leave list","chromium","2026-09-01","passed","2026-09-01","Leave Management Tests","leave/leave-management.spec.ts","",""
"","7255","Add new employee","chromium","2026-09-01","passed","2026-09-01","Employee Management Tests","employees/employee-management.spec.ts","",""
"","8297","Edit a vacancy","chromium","2026-09-01","passed","2026-09-01","Recruitment Tests","recruitment/recruitment.spec.ts","",""
"","6843","Add a new job vacancy","chromium","2026-09-01","passed","2026-09-01","Recruitment Tests","recruitment/recruitment.spec.ts","",""
"","6722","Verify vacancy appears in the list","chromium","2026-09-01","passed","2026-09-01","Recruitment Tests","recruitment/recruitment.spec.ts","",""
"","2597","Cancel a pending leave request","chromium","2026-09-01","passed","2026-09-01","Leave Management Tests","leave/leave-management.spec.ts","",""
"","10081","Search for employee by name → verify result","chromium","2026-09-01","passed","2026-09-01","Employee Management Tests","employees/employee-management.spec.ts","",""
"","3851","Apply for leave (or verify leave balance status)","chromium","2026-09-01","passed","2026-09-01","Leave Management Tests","leave/leave-management.spec.ts","",""
"","7167","Delete a vacancy","chromium","2026-09-01","passed","2026-09-01","Recruitment Tests","recruitment/recruitment.spec.ts","",""
"","3041","Check leave entitlements are displayed per leave type","chromium","2026-09-01","passed","2026-09-01","Leave Management Tests","leave/leave-management.spec.ts","",""
