"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","3700","Valid credentials → lands on dashboard","chromium","2026-08-04","passed","2026-08-04","Authentication Tests","auth/login.spec.ts","",""
"","3876","Apply for leave (or verify leave balance status)","chromium","2026-08-04","passed","2026-08-04","Leave Management Tests","leave/leave-management.spec.ts","",""
"","2102","Invalid password → error message appears","chromium","2026-08-04","passed","2026-08-04","Authentication Tests","auth/login.spec.ts","",""
"","3426","Successful logout → redirects to login page","chromium","2026-08-04","passed","2026-08-04","Authentication Tests","auth/login.spec.ts","",""
"","9904","Search for employee by name → verify result","chromium","2026-08-04","passed","2026-08-04","Employee Management Tests","employees/employee-management.spec.ts","",""
"","8485","Edit a vacancy","chromium","2026-08-04","passed","2026-08-04","Recruitment Tests","recruitment/recruitment.spec.ts","",""
"","1190","Empty password → validation message","chromium","2026-08-04","passed","2026-08-04","Authentication Tests","auth/login.spec.ts","",""
"","2888","Verify leave requests appear in My Leave list","chromium","2026-08-04","passed","2026-08-04","Leave Management Tests","leave/leave-management.spec.ts","",""
"","6411","Add a new job vacancy","chromium","2026-08-04","passed","2026-08-04","Recruitment Tests","recruitment/recruitment.spec.ts","",""
"","3991","Navigate to PIM module","chromium","2026-08-04","passed","2026-08-04","Employee Management Tests","employees/employee-management.spec.ts","",""
"","1454","Empty username → validation message","chromium","2026-08-04","passed","2026-08-04","Authentication Tests","auth/login.spec.ts","",""
"","7280","Verify vacancy appears in the list","chromium","2026-08-04","passed","2026-08-04","Recruitment Tests","recruitment/recruitment.spec.ts","",""
"","7389","Add new employee","chromium","2026-08-04","passed","2026-08-04","Employee Management Tests","employees/employee-management.spec.ts","",""
"","6968","Delete a vacancy","chromium","2026-08-04","passed","2026-08-04","Recruitment Tests","recruitment/recruitment.spec.ts","",""
"","7196","Edit employee personal details → save → verify update","chromium","2026-08-04","passed","2026-08-04","Employee Management Tests","employees/employee-management.spec.ts","",""
"","8295","Verify employee count increases after addition","chromium","2026-08-04","passed","2026-08-04","Employee Management Tests","employees/employee-management.spec.ts","",""
"","2851","Cancel a pending leave request","chromium","2026-08-04","passed","2026-08-04","Leave Management Tests","leave/leave-management.spec.ts","",""
"","2821","Check leave entitlements are displayed per leave type","chromium","2026-08-04","passed","2026-08-04","Leave Management Tests","leave/leave-management.spec.ts","",""
