"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2811","Valid credentials → lands on dashboard","chromium","2026-09-02","passed","2026-09-02","Authentication Tests","auth/login.spec.ts","",""
"","1384","Empty username → validation message","chromium","2026-09-02","passed","2026-09-02","Authentication Tests","auth/login.spec.ts","",""
"","2768","Check leave entitlements are displayed per leave type","chromium","2026-09-02","passed","2026-09-02","Leave Management Tests","leave/leave-management.spec.ts","",""
"","2819","Verify leave requests appear in My Leave list","chromium","2026-09-02","passed","2026-09-02","Leave Management Tests","leave/leave-management.spec.ts","",""
"","6272","Add a new job vacancy","chromium","2026-09-02","passed","2026-09-02","Recruitment Tests","recruitment/recruitment.spec.ts","",""
"","7025","Verify vacancy appears in the list","chromium","2026-09-02","passed","2026-09-02","Recruitment Tests","recruitment/recruitment.spec.ts","",""
"","2189","Invalid password → error message appears","chromium","2026-09-02","passed","2026-09-02","Authentication Tests","auth/login.spec.ts","",""
"","7157","Add new employee","chromium","2026-09-02","passed","2026-09-02","Employee Management Tests","employees/employee-management.spec.ts","",""
"","3439","Successful logout → redirects to login page","chromium","2026-09-02","passed","2026-09-02","Authentication Tests","auth/login.spec.ts","",""
"","7970","Verify employee count increases after addition","chromium","2026-09-02","passed","2026-09-02","Employee Management Tests","employees/employee-management.spec.ts","",""
"","9778","Search for employee by name → verify result","chromium","2026-09-02","passed","2026-09-02","Employee Management Tests","employees/employee-management.spec.ts","",""
"","7168","Edit employee personal details → save → verify update","chromium","2026-09-02","passed","2026-09-02","Employee Management Tests","employees/employee-management.spec.ts","",""
"","3525","Navigate to PIM module","chromium","2026-09-02","passed","2026-09-02","Employee Management Tests","employees/employee-management.spec.ts","",""
"","8142","Edit a vacancy","chromium","2026-09-02","passed","2026-09-02","Recruitment Tests","recruitment/recruitment.spec.ts","",""
"","6765","Delete a vacancy","chromium","2026-09-02","passed","2026-09-02","Recruitment Tests","recruitment/recruitment.spec.ts","",""
"","3786","Apply for leave (or verify leave balance status)","chromium","2026-09-02","passed","2026-09-02","Leave Management Tests","leave/leave-management.spec.ts","",""
"","1135","Empty password → validation message","chromium","2026-09-02","passed","2026-09-02","Authentication Tests","auth/login.spec.ts","",""
"","2732","Cancel a pending leave request","chromium","2026-09-02","passed","2026-09-02","Leave Management Tests","leave/leave-management.spec.ts","",""
