"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2625","Cancel a pending leave request","chromium","2026-09-22","passed","2026-09-22","Leave Management Tests","leave/leave-management.spec.ts","",""
"","3436","Valid credentials → lands on dashboard","chromium","2026-09-22","passed","2026-09-22","Authentication Tests","auth/login.spec.ts","",""
"","3295","Successful logout → redirects to login page","chromium","2026-09-22","passed","2026-09-22","Authentication Tests","auth/login.spec.ts","",""
"","6475","Add a new job vacancy","chromium","2026-09-22","passed","2026-09-22","Recruitment Tests","recruitment/recruitment.spec.ts","",""
"","3469","Navigate to PIM module","chromium","2026-09-22","passed","2026-09-22","Employee Management Tests","employees/employee-management.spec.ts","",""
"","3042","Check leave entitlements are displayed per leave type","chromium","2026-09-22","passed","2026-09-22","Leave Management Tests","leave/leave-management.spec.ts","",""
"","6782","Delete a vacancy","chromium","2026-09-22","passed","2026-09-22","Recruitment Tests","recruitment/recruitment.spec.ts","",""
"","9922","Search for employee by name → verify result","chromium","2026-09-22","passed","2026-09-22","Employee Management Tests","employees/employee-management.spec.ts","",""
"","1197","Empty password → validation message","chromium","2026-09-22","passed","2026-09-22","Authentication Tests","auth/login.spec.ts","",""
"","3637","Apply for leave (or verify leave balance status)","chromium","2026-09-22","passed","2026-09-22","Leave Management Tests","leave/leave-management.spec.ts","",""
"","7165","Edit employee personal details → save → verify update","chromium","2026-09-22","passed","2026-09-22","Employee Management Tests","employees/employee-management.spec.ts","",""
"","8481","Edit a vacancy","chromium","2026-09-22","passed","2026-09-22","Recruitment Tests","recruitment/recruitment.spec.ts","",""
"","7119","Add new employee","chromium","2026-09-22","passed","2026-09-22","Employee Management Tests","employees/employee-management.spec.ts","",""
"","6597","Verify vacancy appears in the list","chromium","2026-09-22","passed","2026-09-22","Recruitment Tests","recruitment/recruitment.spec.ts","",""
"","7641","Verify employee count increases after addition","chromium","2026-09-22","passed","2026-09-22","Employee Management Tests","employees/employee-management.spec.ts","",""
"","2777","Verify leave requests appear in My Leave list","chromium","2026-09-22","passed","2026-09-22","Leave Management Tests","leave/leave-management.spec.ts","",""
"","1172","Empty username → validation message","chromium","2026-09-22","passed","2026-09-22","Authentication Tests","auth/login.spec.ts","",""
"","2192","Invalid password → error message appears","chromium","2026-09-22","passed","2026-09-22","Authentication Tests","auth/login.spec.ts","",""
