"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","3372","Navigate to PIM module","chromium","2026-09-13","passed","2026-09-13","Employee Management Tests","employees/employee-management.spec.ts","",""
"","6975","Verify vacancy appears in the list","chromium","2026-09-13","passed","2026-09-13","Recruitment Tests","recruitment/recruitment.spec.ts","",""
"","1214","Empty username → validation message","chromium","2026-09-13","passed","2026-09-13","Authentication Tests","auth/login.spec.ts","",""
"","1847","Invalid password → error message appears","chromium","2026-09-13","passed","2026-09-13","Authentication Tests","auth/login.spec.ts","",""
"","2810","Check leave entitlements are displayed per leave type","chromium","2026-09-13","passed","2026-09-13","Leave Management Tests","leave/leave-management.spec.ts","",""
"","9356","Search for employee by name → verify result","chromium","2026-09-13","passed","2026-09-13","Employee Management Tests","employees/employee-management.spec.ts","",""
"","3297","Valid credentials → lands on dashboard","chromium","2026-09-13","passed","2026-09-13","Authentication Tests","auth/login.spec.ts","",""
"","3135","Successful logout → redirects to login page","chromium","2026-09-13","passed","2026-09-13","Authentication Tests","auth/login.spec.ts","",""
"","2778","Verify leave requests appear in My Leave list","chromium","2026-09-13","passed","2026-09-13","Leave Management Tests","leave/leave-management.spec.ts","",""
"","6515","Delete a vacancy","chromium","2026-09-13","passed","2026-09-13","Recruitment Tests","recruitment/recruitment.spec.ts","",""
"","6940","Add new employee","chromium","2026-09-13","passed","2026-09-13","Employee Management Tests","employees/employee-management.spec.ts","",""
"","6776","Add a new job vacancy","chromium","2026-09-13","passed","2026-09-13","Recruitment Tests","recruitment/recruitment.spec.ts","",""
"","6819","Edit employee personal details → save → verify update","chromium","2026-09-13","passed","2026-09-13","Employee Management Tests","employees/employee-management.spec.ts","",""
"","3380","Apply for leave (or verify leave balance status)","chromium","2026-09-13","passed","2026-09-13","Leave Management Tests","leave/leave-management.spec.ts","",""
"","7534","Edit a vacancy","chromium","2026-09-13","passed","2026-09-13","Recruitment Tests","recruitment/recruitment.spec.ts","",""
"","1205","Empty password → validation message","chromium","2026-09-13","passed","2026-09-13","Authentication Tests","auth/login.spec.ts","",""
"","7396","Verify employee count increases after addition","chromium","2026-09-13","passed","2026-09-13","Employee Management Tests","employees/employee-management.spec.ts","",""
"","2413","Cancel a pending leave request","chromium","2026-09-13","passed","2026-09-13","Leave Management Tests","leave/leave-management.spec.ts","",""
