"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2973","Valid credentials → lands on dashboard","chromium","2026-07-31","passed","2026-07-31","Authentication Tests","auth/login.spec.ts","",""
"","2412","Cancel a pending leave request","chromium","2026-07-31","passed","2026-07-31","Leave Management Tests","leave/leave-management.spec.ts","",""
"","1247","Empty password → validation message","chromium","2026-07-31","passed","2026-07-31","Authentication Tests","auth/login.spec.ts","",""
"","6586","Add a new job vacancy","chromium","2026-07-31","passed","2026-07-31","Recruitment Tests","recruitment/recruitment.spec.ts","",""
"","4035","Apply for leave (or verify leave balance status)","chromium","2026-07-31","passed","2026-07-31","Leave Management Tests","leave/leave-management.spec.ts","",""
"","3333","Successful logout → redirects to login page","chromium","2026-07-31","passed","2026-07-31","Authentication Tests","auth/login.spec.ts","",""
"","3471","Verify leave requests appear in My Leave list","chromium","2026-07-31","passed","2026-07-31","Leave Management Tests","leave/leave-management.spec.ts","",""
"","2267","Invalid password → error message appears","chromium","2026-07-31","passed","2026-07-31","Authentication Tests","auth/login.spec.ts","",""
"","4187","Navigate to PIM module","chromium","2026-07-31","passed","2026-07-31","Employee Management Tests","employees/employee-management.spec.ts","",""
"","9710","Search for employee by name → verify result","chromium","2026-07-31","passed","2026-07-31","Employee Management Tests","employees/employee-management.spec.ts","",""
"","8283","Edit a vacancy","chromium","2026-07-31","passed","2026-07-31","Recruitment Tests","recruitment/recruitment.spec.ts","",""
"","7255","Verify vacancy appears in the list","chromium","2026-07-31","passed","2026-07-31","Recruitment Tests","recruitment/recruitment.spec.ts","",""
"","7171","Edit employee personal details → save → verify update","chromium","2026-07-31","passed","2026-07-31","Employee Management Tests","employees/employee-management.spec.ts","",""
"","7902","Verify employee count increases after addition","chromium","2026-07-31","passed","2026-07-31","Employee Management Tests","employees/employee-management.spec.ts","",""
"","6998","Add new employee","chromium","2026-07-31","passed","2026-07-31","Employee Management Tests","employees/employee-management.spec.ts","",""
"","1336","Empty username → validation message","chromium","2026-07-31","passed","2026-07-31","Authentication Tests","auth/login.spec.ts","",""
"","2903","Check leave entitlements are displayed per leave type","chromium","2026-07-31","passed","2026-07-31","Leave Management Tests","leave/leave-management.spec.ts","",""
"","6870","Delete a vacancy","chromium","2026-07-31","passed","2026-07-31","Recruitment Tests","recruitment/recruitment.spec.ts","",""
