"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2151","Invalid password → error message appears","chromium","2026-08-03","passed","2026-08-03","Authentication Tests","auth/login.spec.ts","",""
"","1376","Empty username → validation message","chromium","2026-08-03","passed","2026-08-03","Authentication Tests","auth/login.spec.ts","",""
"","8806","Edit employee personal details → save → verify update","chromium","2026-08-03","passed","2026-08-03","Employee Management Tests","employees/employee-management.spec.ts","",""
"","4209","Apply for leave (or verify leave balance status)","chromium","2026-08-03","passed","2026-08-03","Leave Management Tests","leave/leave-management.spec.ts","",""
"","3303","Valid credentials → lands on dashboard","chromium","2026-08-03","passed","2026-08-03","Authentication Tests","auth/login.spec.ts","",""
"","3635","Successful logout → redirects to login page","chromium","2026-08-03","passed","2026-08-03","Authentication Tests","auth/login.spec.ts","",""
"","6871","Add a new job vacancy","chromium","2026-08-03","passed","2026-08-03","Recruitment Tests","recruitment/recruitment.spec.ts","",""
"","6660","Verify vacancy appears in the list","chromium","2026-08-03","passed","2026-08-03","Recruitment Tests","recruitment/recruitment.spec.ts","",""
"","3373","Check leave entitlements are displayed per leave type","chromium","2026-08-03","passed","2026-08-03","Leave Management Tests","leave/leave-management.spec.ts","",""
"","1265","Empty password → validation message","chromium","2026-08-03","passed","2026-08-03","Authentication Tests","auth/login.spec.ts","",""
"","7826","Verify employee count increases after addition","chromium","2026-08-03","passed","2026-08-03","Employee Management Tests","employees/employee-management.spec.ts","",""
"","6976","Delete a vacancy","chromium","2026-08-03","passed","2026-08-03","Recruitment Tests","recruitment/recruitment.spec.ts","",""
"","10437","Search for employee by name → verify result","chromium","2026-08-03","passed","2026-08-03","Employee Management Tests","employees/employee-management.spec.ts","",""
"","3112","Cancel a pending leave request","chromium","2026-08-03","passed","2026-08-03","Leave Management Tests","leave/leave-management.spec.ts","",""
"","8463","Edit a vacancy","chromium","2026-08-03","passed","2026-08-03","Recruitment Tests","recruitment/recruitment.spec.ts","",""
"","3711","Verify leave requests appear in My Leave list","chromium","2026-08-03","passed","2026-08-03","Leave Management Tests","leave/leave-management.spec.ts","",""
"","3622","Navigate to PIM module","chromium","2026-08-03","passed","2026-08-03","Employee Management Tests","employees/employee-management.spec.ts","",""
"","6998","Add new employee","chromium","2026-08-03","passed","2026-08-03","Employee Management Tests","employees/employee-management.spec.ts","",""
