"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","8186","Verify employee count increases after addition","chromium","2026-09-14","passed","2026-09-14","Employee Management Tests","employees/employee-management.spec.ts","",""
"","2814","Cancel a pending leave request","chromium","2026-09-14","passed","2026-09-14","Leave Management Tests","leave/leave-management.spec.ts","",""
"","7268","Add new employee","chromium","2026-09-14","passed","2026-09-14","Employee Management Tests","employees/employee-management.spec.ts","",""
"","9721","Search for employee by name → verify result","chromium","2026-09-14","passed","2026-09-14","Employee Management Tests","employees/employee-management.spec.ts","",""
"","7144","Edit employee personal details → save → verify update","chromium","2026-09-14","passed","2026-09-14","Employee Management Tests","employees/employee-management.spec.ts","",""
"","3140","Successful logout → redirects to login page","chromium","2026-09-14","passed","2026-09-14","Authentication Tests","auth/login.spec.ts","",""
"","3685","Navigate to PIM module","chromium","2026-09-14","passed","2026-09-14","Employee Management Tests","employees/employee-management.spec.ts","",""
"","6417","Add a new job vacancy","chromium","2026-09-14","passed","2026-09-14","Recruitment Tests","recruitment/recruitment.spec.ts","",""
"","1142","Empty password → validation message","chromium","2026-09-14","passed","2026-09-14","Authentication Tests","auth/login.spec.ts","",""
"","1360","Empty username → validation message","chromium","2026-09-14","passed","2026-09-14","Authentication Tests","auth/login.spec.ts","",""
"","8186","Edit a vacancy","chromium","2026-09-14","passed","2026-09-14","Recruitment Tests","recruitment/recruitment.spec.ts","",""
"","6896","Delete a vacancy","chromium","2026-09-14","passed","2026-09-14","Recruitment Tests","recruitment/recruitment.spec.ts","",""
"","7231","Verify vacancy appears in the list","chromium","2026-09-14","passed","2026-09-14","Recruitment Tests","recruitment/recruitment.spec.ts","",""
"","2963","Check leave entitlements are displayed per leave type","chromium","2026-09-14","passed","2026-09-14","Leave Management Tests","leave/leave-management.spec.ts","",""
"","2096","Invalid password → error message appears","chromium","2026-09-14","passed","2026-09-14","Authentication Tests","auth/login.spec.ts","",""
"","2821","Verify leave requests appear in My Leave list","chromium","2026-09-14","passed","2026-09-14","Leave Management Tests","leave/leave-management.spec.ts","",""
"","3059","Valid credentials → lands on dashboard","chromium","2026-09-14","passed","2026-09-14","Authentication Tests","auth/login.spec.ts","",""
"","3768","Apply for leave (or verify leave balance status)","chromium","2026-09-14","passed","2026-09-14","Leave Management Tests","leave/leave-management.spec.ts","",""
