"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","6622","Verify vacancy appears in the list","chromium","2026-08-09","passed","2026-08-09","Recruitment Tests","recruitment/recruitment.spec.ts","",""
"","7841","Verify employee count increases after addition","chromium","2026-08-09","passed","2026-08-09","Employee Management Tests","employees/employee-management.spec.ts","",""
"","7171","Add new employee","chromium","2026-08-09","passed","2026-08-09","Employee Management Tests","employees/employee-management.spec.ts","",""
"","6650","Add a new job vacancy","chromium","2026-08-09","passed","2026-08-09","Recruitment Tests","recruitment/recruitment.spec.ts","",""
"","3588","Verify leave requests appear in My Leave list","chromium","2026-08-09","passed","2026-08-09","Leave Management Tests","leave/leave-management.spec.ts","",""
"","1252","Empty password → validation message","chromium","2026-08-09","passed","2026-08-09","Authentication Tests","auth/login.spec.ts","",""
"","8114","Edit a vacancy","chromium","2026-08-09","passed","2026-08-09","Recruitment Tests","recruitment/recruitment.spec.ts","",""
"","2299","Invalid password → error message appears","chromium","2026-08-09","passed","2026-08-09","Authentication Tests","auth/login.spec.ts","",""
"","3582","Valid credentials → lands on dashboard","chromium","2026-08-09","passed","2026-08-09","Authentication Tests","auth/login.spec.ts","",""
"","10240","Search for employee by name → verify result","chromium","2026-08-09","passed","2026-08-09","Employee Management Tests","employees/employee-management.spec.ts","",""
"","4695","Navigate to PIM module","chromium","2026-08-09","passed","2026-08-09","Employee Management Tests","employees/employee-management.spec.ts","",""
"","3000","Cancel a pending leave request","chromium","2026-08-09","passed","2026-08-09","Leave Management Tests","leave/leave-management.spec.ts","",""
"","7847","Edit employee personal details → save → verify update","chromium","2026-08-09","passed","2026-08-09","Employee Management Tests","employees/employee-management.spec.ts","",""
"","7018","Delete a vacancy","chromium","2026-08-09","passed","2026-08-09","Recruitment Tests","recruitment/recruitment.spec.ts","",""
"","3647","Successful logout → redirects to login page","chromium","2026-08-09","passed","2026-08-09","Authentication Tests","auth/login.spec.ts","",""
"","2987","Check leave entitlements are displayed per leave type","chromium","2026-08-09","passed","2026-08-09","Leave Management Tests","leave/leave-management.spec.ts","",""
"","4538","Apply for leave (or verify leave balance status)","chromium","2026-08-09","passed","2026-08-09","Leave Management Tests","leave/leave-management.spec.ts","",""
"","1398","Empty username → validation message","chromium","2026-08-09","passed","2026-08-09","Authentication Tests","auth/login.spec.ts","",""
