"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","7008","Delete a vacancy","chromium","2026-08-09","passed","2026-08-09","Recruitment Tests","recruitment/recruitment.spec.ts","",""
"","2642","Valid credentials → lands on dashboard","chromium","2026-08-09","passed","2026-08-09","Authentication Tests","auth/login.spec.ts","",""
"","8595","Edit employee personal details → save → verify update","chromium","2026-08-09","passed","2026-08-09","Employee Management Tests","employees/employee-management.spec.ts","",""
"","10056","Search for employee by name → verify result","chromium","2026-08-09","passed","2026-08-09","Employee Management Tests","employees/employee-management.spec.ts","",""
"","2926","Verify leave requests appear in My Leave list","chromium","2026-08-09","passed","2026-08-09","Leave Management Tests","leave/leave-management.spec.ts","",""
"","7116","Verify vacancy appears in the list","chromium","2026-08-09","passed","2026-08-09","Recruitment Tests","recruitment/recruitment.spec.ts","",""
"","2303","Invalid password → error message appears","chromium","2026-08-09","passed","2026-08-09","Authentication Tests","auth/login.spec.ts","",""
"","2785","Cancel a pending leave request","chromium","2026-08-09","passed","2026-08-09","Leave Management Tests","leave/leave-management.spec.ts","",""
"","7479","Add new employee","chromium","2026-08-09","passed","2026-08-09","Employee Management Tests","employees/employee-management.spec.ts","",""
"","1215","Empty password → validation message","chromium","2026-08-09","passed","2026-08-09","Authentication Tests","auth/login.spec.ts","",""
"","3514","Navigate to PIM module","chromium","2026-08-09","passed","2026-08-09","Employee Management Tests","employees/employee-management.spec.ts","",""
"","3992","Apply for leave (or verify leave balance status)","chromium","2026-08-09","passed","2026-08-09","Leave Management Tests","leave/leave-management.spec.ts","",""
"","6917","Add a new job vacancy","chromium","2026-08-09","passed","2026-08-09","Recruitment Tests","recruitment/recruitment.spec.ts","",""
"","3988","Check leave entitlements are displayed per leave type","chromium","2026-08-09","passed","2026-08-09","Leave Management Tests","leave/leave-management.spec.ts","",""
"","8394","Verify employee count increases after addition","chromium","2026-08-09","passed","2026-08-09","Employee Management Tests","employees/employee-management.spec.ts","",""
"","1529","Empty username → validation message","chromium","2026-08-09","passed","2026-08-09","Authentication Tests","auth/login.spec.ts","",""
"","3648","Successful logout → redirects to login page","chromium","2026-08-09","passed","2026-08-09","Authentication Tests","auth/login.spec.ts","",""
"","8308","Edit a vacancy","chromium","2026-08-09","passed","2026-08-09","Recruitment Tests","recruitment/recruitment.spec.ts","",""
