"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","6775","Add a new job vacancy","chromium","2026-08-21","passed","2026-08-21","Recruitment Tests","recruitment/recruitment.spec.ts","",""
"","8336","Verify employee count increases after addition","chromium","2026-08-21","passed","2026-08-21","Employee Management Tests","employees/employee-management.spec.ts","",""
"","7337","Verify vacancy appears in the list","chromium","2026-08-21","passed","2026-08-21","Recruitment Tests","recruitment/recruitment.spec.ts","",""
"","3165","Valid credentials → lands on dashboard","chromium","2026-08-21","passed","2026-08-21","Authentication Tests","auth/login.spec.ts","",""
"","1305","Empty username → validation message","chromium","2026-08-21","passed","2026-08-21","Authentication Tests","auth/login.spec.ts","",""
"","9648","Search for employee by name → verify result","chromium","2026-08-21","passed","2026-08-21","Employee Management Tests","employees/employee-management.spec.ts","",""
"","3444","Navigate to PIM module","chromium","2026-08-21","passed","2026-08-21","Employee Management Tests","employees/employee-management.spec.ts","",""
"","7277","Edit employee personal details → save → verify update","chromium","2026-08-21","passed","2026-08-21","Employee Management Tests","employees/employee-management.spec.ts","",""
"","1190","Empty password → validation message","chromium","2026-08-21","passed","2026-08-21","Authentication Tests","auth/login.spec.ts","",""
"","3024","Verify leave requests appear in My Leave list","chromium","2026-08-21","passed","2026-08-21","Leave Management Tests","leave/leave-management.spec.ts","",""
"","2070","Invalid password → error message appears","chromium","2026-08-21","passed","2026-08-21","Authentication Tests","auth/login.spec.ts","",""
"","3807","Apply for leave (or verify leave balance status)","chromium","2026-08-21","passed","2026-08-21","Leave Management Tests","leave/leave-management.spec.ts","",""
"","6715","Add new employee","chromium","2026-08-21","passed","2026-08-21","Employee Management Tests","employees/employee-management.spec.ts","",""
"","2791","Check leave entitlements are displayed per leave type","chromium","2026-08-21","passed","2026-08-21","Leave Management Tests","leave/leave-management.spec.ts","",""
"","3351","Successful logout → redirects to login page","chromium","2026-08-21","passed","2026-08-21","Authentication Tests","auth/login.spec.ts","",""
"","2519","Cancel a pending leave request","chromium","2026-08-21","passed","2026-08-21","Leave Management Tests","leave/leave-management.spec.ts","",""
"","8004","Edit a vacancy","chromium","2026-08-21","passed","2026-08-21","Recruitment Tests","recruitment/recruitment.spec.ts","",""
"","6645","Delete a vacancy","chromium","2026-08-21","passed","2026-08-21","Recruitment Tests","recruitment/recruitment.spec.ts","",""
