"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","7584","Edit a vacancy","chromium","2026-07-31","passed","2026-07-31","Recruitment Tests","recruitment/recruitment.spec.ts","",""
"","2729","Cancel a pending leave request","chromium","2026-07-31","passed","2026-07-31","Leave Management Tests","leave/leave-management.spec.ts","",""
"","3397","Apply for leave (or verify leave balance status)","chromium","2026-07-31","passed","2026-07-31","Leave Management Tests","leave/leave-management.spec.ts","",""
"","2007","Verify leave requests appear in My Leave list","chromium","2026-07-31","passed","2026-07-31","Leave Management Tests","leave/leave-management.spec.ts","",""
"","5884","Delete a vacancy","chromium","2026-07-31","passed","2026-07-31","Recruitment Tests","recruitment/recruitment.spec.ts","",""
"","1043","Empty username → validation message","chromium","2026-07-31","passed","2026-07-31","Authentication Tests","auth/login.spec.ts","",""
"","3044","Navigate to PIM module","chromium","2026-07-31","passed","2026-07-31","Employee Management Tests","employees/employee-management.spec.ts","",""
"","2120","Successful logout → redirects to login page","chromium","2026-07-31","passed","2026-07-31","Authentication Tests","auth/login.spec.ts","",""
"","1690","Invalid password → error message appears","chromium","2026-07-31","passed","2026-07-31","Authentication Tests","auth/login.spec.ts","",""
"","6731","Edit employee personal details → save → verify update","chromium","2026-07-31","passed","2026-07-31","Employee Management Tests","employees/employee-management.spec.ts","",""
"","2211","Valid credentials → lands on dashboard","chromium","2026-07-31","passed","2026-07-31","Authentication Tests","auth/login.spec.ts","",""
"","6017","Add a new job vacancy","chromium","2026-07-31","passed","2026-07-31","Recruitment Tests","recruitment/recruitment.spec.ts","",""
"","915","Empty password → validation message","chromium","2026-07-31","passed","2026-07-31","Authentication Tests","auth/login.spec.ts","",""
"","6444","Verify vacancy appears in the list","chromium","2026-07-31","passed","2026-07-31","Recruitment Tests","recruitment/recruitment.spec.ts","",""
"","6102","Add new employee","chromium","2026-07-31","passed","2026-07-31","Employee Management Tests","employees/employee-management.spec.ts","",""
"","1852","Check leave entitlements are displayed per leave type","chromium","2026-07-31","passed","2026-07-31","Leave Management Tests","leave/leave-management.spec.ts","",""
"","6992","Verify employee count increases after addition","chromium","2026-07-31","passed","2026-07-31","Employee Management Tests","employees/employee-management.spec.ts","",""
"","8925","Search for employee by name → verify result","chromium","2026-07-31","passed","2026-07-31","Employee Management Tests","employees/employee-management.spec.ts","",""
