"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1129","Empty password → validation message","chromium","2026-08-18","passed","2026-08-18","Authentication Tests","auth/login.spec.ts","",""
"","8412","Edit a vacancy","chromium","2026-08-18","passed","2026-08-18","Recruitment Tests","recruitment/recruitment.spec.ts","",""
"","6611","Add a new job vacancy","chromium","2026-08-18","passed","2026-08-18","Recruitment Tests","recruitment/recruitment.spec.ts","",""
"","7366","Edit employee personal details → save → verify update","chromium","2026-08-18","passed","2026-08-18","Employee Management Tests","employees/employee-management.spec.ts","",""
"","6784","Add new employee","chromium","2026-08-18","passed","2026-08-18","Employee Management Tests","employees/employee-management.spec.ts","",""
"","3398","Successful logout → redirects to login page","chromium","2026-08-18","passed","2026-08-18","Authentication Tests","auth/login.spec.ts","",""
"","2221","Invalid password → error message appears","chromium","2026-08-18","passed","2026-08-18","Authentication Tests","auth/login.spec.ts","",""
"","3875","Apply for leave (or verify leave balance status)","chromium","2026-08-18","passed","2026-08-18","Leave Management Tests","leave/leave-management.spec.ts","",""
"","2891","Verify leave requests appear in My Leave list","chromium","2026-08-18","passed","2026-08-18","Leave Management Tests","leave/leave-management.spec.ts","",""
"","7706","Verify employee count increases after addition","chromium","2026-08-18","passed","2026-08-18","Employee Management Tests","employees/employee-management.spec.ts","",""
"","3057","Check leave entitlements are displayed per leave type","chromium","2026-08-18","passed","2026-08-18","Leave Management Tests","leave/leave-management.spec.ts","",""
"","3725","Valid credentials → lands on dashboard","chromium","2026-08-18","passed","2026-08-18","Authentication Tests","auth/login.spec.ts","",""
"","1193","Empty username → validation message","chromium","2026-08-18","passed","2026-08-18","Authentication Tests","auth/login.spec.ts","",""
"","6956","Delete a vacancy","chromium","2026-08-18","passed","2026-08-18","Recruitment Tests","recruitment/recruitment.spec.ts","",""
"","7220","Verify vacancy appears in the list","chromium","2026-08-18","passed","2026-08-18","Recruitment Tests","recruitment/recruitment.spec.ts","",""
"","3467","Navigate to PIM module","chromium","2026-08-18","passed","2026-08-18","Employee Management Tests","employees/employee-management.spec.ts","",""
"","9764","Search for employee by name → verify result","chromium","2026-08-18","passed","2026-08-18","Employee Management Tests","employees/employee-management.spec.ts","",""
"","2486","Cancel a pending leave request","chromium","2026-08-18","passed","2026-08-18","Leave Management Tests","leave/leave-management.spec.ts","",""
