"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","32209","Apply for leave (or verify leave balance status)","chromium","2026-07-30","passed","2026-07-30","Leave Management Tests","leave/leave-management.spec.ts","",""
"","83806","Delete a vacancy","chromium","2026-07-30","skipped","2026-07-30","Recruitment Tests","recruitment/recruitment.spec.ts","",""
"","91018","Add a new job vacancy","chromium","2026-07-30","broken","2026-07-30","Recruitment Tests","recruitment/recruitment.spec.ts","",""
"","32244","Verify leave requests appear in My Leave list","chromium","2026-07-30","passed","2026-07-30","Leave Management Tests","leave/leave-management.spec.ts","",""
"","34442","Successful logout → redirects to login page","chromium","2026-07-30","passed","2026-07-30","Authentication Tests","auth/login.spec.ts","",""
"","9795","Empty password → validation message","chromium","2026-07-30","passed","2026-07-30","Authentication Tests","auth/login.spec.ts","",""
"","63549","Check leave entitlements are displayed per leave type","chromium","2026-07-30","passed","2026-07-30","Leave Management Tests","leave/leave-management.spec.ts","",""
"","35894","Add new employee","chromium","2026-07-30","passed","2026-07-30","Employee Management Tests","employees/employee-management.spec.ts","",""
"","68726","Search for employee by name → verify result","chromium","2026-07-30","passed","2026-07-30","Employee Management Tests","employees/employee-management.spec.ts","",""
"","8309","Empty username → validation message","chromium","2026-07-30","passed","2026-07-30","Authentication Tests","auth/login.spec.ts","",""
"","91534","Verify employee count increases after addition","chromium","2026-07-30","broken","2026-07-30","Employee Management Tests","employees/employee-management.spec.ts","",""
"","26557","Cancel a pending leave request","chromium","2026-07-30","passed","2026-07-30","Leave Management Tests","leave/leave-management.spec.ts","",""
"","90672","Edit a vacancy","chromium","2026-07-30","broken","2026-07-30","Recruitment Tests","recruitment/recruitment.spec.ts","",""
"","11725","Invalid password → error message appears","chromium","2026-07-30","passed","2026-07-30","Authentication Tests","auth/login.spec.ts","",""
"","14007","Valid credentials → lands on dashboard","chromium","2026-07-30","passed","2026-07-30","Authentication Tests","auth/login.spec.ts","",""
"","91532","Edit employee personal details → save → verify update","chromium","2026-07-30","broken","2026-07-30","Employee Management Tests","employees/employee-management.spec.ts","",""
"","90303","Verify vacancy appears in the list","chromium","2026-07-30","broken","2026-07-30","Recruitment Tests","recruitment/recruitment.spec.ts","",""
"","18241","Navigate to PIM module","chromium","2026-07-30","passed","2026-07-30","Employee Management Tests","employees/employee-management.spec.ts","",""
