"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","3807","Apply for leave (or verify leave balance status)","chromium","2026-09-03","passed","2026-09-03","Leave Management Tests","leave/leave-management.spec.ts","",""
"","6877","Add new employee","chromium","2026-09-03","passed","2026-09-03","Employee Management Tests","employees/employee-management.spec.ts","",""
"","3423","Successful logout → redirects to login page","chromium","2026-09-03","passed","2026-09-03","Authentication Tests","auth/login.spec.ts","",""
"","2001","Invalid password → error message appears","chromium","2026-09-03","passed","2026-09-03","Authentication Tests","auth/login.spec.ts","",""
"","3008","Cancel a pending leave request","chromium","2026-09-03","passed","2026-09-03","Leave Management Tests","leave/leave-management.spec.ts","",""
"","6766","Delete a vacancy","chromium","2026-09-03","passed","2026-09-03","Recruitment Tests","recruitment/recruitment.spec.ts","",""
"","7475","Verify employee count increases after addition","chromium","2026-09-03","passed","2026-09-03","Employee Management Tests","employees/employee-management.spec.ts","",""
"","3147","Check leave entitlements are displayed per leave type","chromium","2026-09-03","passed","2026-09-03","Leave Management Tests","leave/leave-management.spec.ts","",""
"","6523","Add a new job vacancy","chromium","2026-09-03","passed","2026-09-03","Recruitment Tests","recruitment/recruitment.spec.ts","",""
"","6439","Verify vacancy appears in the list","chromium","2026-09-03","passed","2026-09-03","Recruitment Tests","recruitment/recruitment.spec.ts","",""
"","10126","Search for employee by name → verify result","chromium","2026-09-03","passed","2026-09-03","Employee Management Tests","employees/employee-management.spec.ts","",""
"","3173","Valid credentials → lands on dashboard","chromium","2026-09-03","passed","2026-09-03","Authentication Tests","auth/login.spec.ts","",""
"","3471","Verify leave requests appear in My Leave list","chromium","2026-09-03","passed","2026-09-03","Leave Management Tests","leave/leave-management.spec.ts","",""
"","1316","Empty username → validation message","chromium","2026-09-03","passed","2026-09-03","Authentication Tests","auth/login.spec.ts","",""
"","7511","Edit employee personal details → save → verify update","chromium","2026-09-03","passed","2026-09-03","Employee Management Tests","employees/employee-management.spec.ts","",""
"","7991","Edit a vacancy","chromium","2026-09-03","passed","2026-09-03","Recruitment Tests","recruitment/recruitment.spec.ts","",""
"","1144","Empty password → validation message","chromium","2026-09-03","passed","2026-09-03","Authentication Tests","auth/login.spec.ts","",""
"","3540","Navigate to PIM module","chromium","2026-09-03","passed","2026-09-03","Employee Management Tests","employees/employee-management.spec.ts","",""
