"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","6872","Delete a vacancy","chromium","2026-09-16","passed","2026-09-16","Recruitment Tests","recruitment/recruitment.spec.ts","",""
"","2899","Valid credentials → lands on dashboard","chromium","2026-09-16","passed","2026-09-16","Authentication Tests","auth/login.spec.ts","",""
"","2268","Invalid password → error message appears","chromium","2026-09-16","passed","2026-09-16","Authentication Tests","auth/login.spec.ts","",""
"","2846","Check leave entitlements are displayed per leave type","chromium","2026-09-16","passed","2026-09-16","Leave Management Tests","leave/leave-management.spec.ts","",""
"","2692","Verify leave requests appear in My Leave list","chromium","2026-09-16","passed","2026-09-16","Leave Management Tests","leave/leave-management.spec.ts","",""
"","7265","Add new employee","chromium","2026-09-16","passed","2026-09-16","Employee Management Tests","employees/employee-management.spec.ts","",""
"","8033","Verify employee count increases after addition","chromium","2026-09-16","passed","2026-09-16","Employee Management Tests","employees/employee-management.spec.ts","",""
"","6428","Add a new job vacancy","chromium","2026-09-16","passed","2026-09-16","Recruitment Tests","recruitment/recruitment.spec.ts","",""
"","3319","Successful logout → redirects to login page","chromium","2026-09-16","passed","2026-09-16","Authentication Tests","auth/login.spec.ts","",""
"","2745","Cancel a pending leave request","chromium","2026-09-16","passed","2026-09-16","Leave Management Tests","leave/leave-management.spec.ts","",""
"","3764","Navigate to PIM module","chromium","2026-09-16","passed","2026-09-16","Employee Management Tests","employees/employee-management.spec.ts","",""
"","1438","Empty username → validation message","chromium","2026-09-16","passed","2026-09-16","Authentication Tests","auth/login.spec.ts","",""
"","1144","Empty password → validation message","chromium","2026-09-16","passed","2026-09-16","Authentication Tests","auth/login.spec.ts","",""
"","8319","Edit a vacancy","chromium","2026-09-16","passed","2026-09-16","Recruitment Tests","recruitment/recruitment.spec.ts","",""
"","7112","Verify vacancy appears in the list","chromium","2026-09-16","passed","2026-09-16","Recruitment Tests","recruitment/recruitment.spec.ts","",""
"","3989","Apply for leave (or verify leave balance status)","chromium","2026-09-16","passed","2026-09-16","Leave Management Tests","leave/leave-management.spec.ts","",""
"","7139","Edit employee personal details → save → verify update","chromium","2026-09-16","passed","2026-09-16","Employee Management Tests","employees/employee-management.spec.ts","",""
"","9815","Search for employee by name → verify result","chromium","2026-09-16","passed","2026-09-16","Employee Management Tests","employees/employee-management.spec.ts","",""
