"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","7717","Verify employee count increases after addition","chromium","2026-08-17","passed","2026-08-17","Employee Management Tests","employees/employee-management.spec.ts","",""
"","3603","Navigate to PIM module","chromium","2026-08-17","passed","2026-08-17","Employee Management Tests","employees/employee-management.spec.ts","",""
"","9571","Search for employee by name → verify result","chromium","2026-08-17","passed","2026-08-17","Employee Management Tests","employees/employee-management.spec.ts","",""
"","3164","Check leave entitlements are displayed per leave type","chromium","2026-08-17","passed","2026-08-17","Leave Management Tests","leave/leave-management.spec.ts","",""
"","3188","Apply for leave (or verify leave balance status)","chromium","2026-08-17","passed","2026-08-17","Leave Management Tests","leave/leave-management.spec.ts","",""
"","1105","Empty password → validation message","chromium","2026-08-17","passed","2026-08-17","Authentication Tests","auth/login.spec.ts","",""
"","8051","Edit a vacancy","chromium","2026-08-17","passed","2026-08-17","Recruitment Tests","recruitment/recruitment.spec.ts","",""
"","6371","Add a new job vacancy","chromium","2026-08-17","passed","2026-08-17","Recruitment Tests","recruitment/recruitment.spec.ts","",""
"","3416","Successful logout → redirects to login page","chromium","2026-08-17","passed","2026-08-17","Authentication Tests","auth/login.spec.ts","",""
"","2218","Invalid password → error message appears","chromium","2026-08-17","passed","2026-08-17","Authentication Tests","auth/login.spec.ts","",""
"","1164","Empty username → validation message","chromium","2026-08-17","passed","2026-08-17","Authentication Tests","auth/login.spec.ts","",""
"","6769","Delete a vacancy","chromium","2026-08-17","passed","2026-08-17","Recruitment Tests","recruitment/recruitment.spec.ts","",""
"","2795","Cancel a pending leave request","chromium","2026-08-17","passed","2026-08-17","Leave Management Tests","leave/leave-management.spec.ts","",""
"","7116","Add new employee","chromium","2026-08-17","passed","2026-08-17","Employee Management Tests","employees/employee-management.spec.ts","",""
"","2683","Verify leave requests appear in My Leave list","chromium","2026-08-17","passed","2026-08-17","Leave Management Tests","leave/leave-management.spec.ts","",""
"","3644","Valid credentials → lands on dashboard","chromium","2026-08-17","passed","2026-08-17","Authentication Tests","auth/login.spec.ts","",""
"","7196","Edit employee personal details → save → verify update","chromium","2026-08-17","passed","2026-08-17","Employee Management Tests","employees/employee-management.spec.ts","",""
"","7335","Verify vacancy appears in the list","chromium","2026-08-17","passed","2026-08-17","Recruitment Tests","recruitment/recruitment.spec.ts","",""
